simFrame,playerId_0,laneId_0,roadS_0,roadT_0,hdgRel_0,playerId_1,laneId_1,roadS_1,roadT_1,hdgRel_1,playerId_2,laneId_2,roadS_2,roadT_2,hdgRel_2,playerId_3,laneId_3,roadS_3,roadT_3,hdgRel_3,playerId_4,laneId_4,roadS_4,roadT_4,hdgRel_4,playerId_5,laneId_5,roadS_5,roadT_5,hdgRel_5,playerId_6,laneId_6,roadS_6,roadT_6,hdgRel_6,playerId_7,laneId_7,roadS_7,roadT_7,hdgRel_7,playerId_8,laneId_8,roadS_8,roadT_8,hdgRel_8,playerId_9,laneId_9,roadS_9,roadT_9,hdgRel_9
29,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240675926208496e+00,-5.2660335786640644e-03,2.0,                     -2,+2.0003915405273438e+02,-5.1718063354492188e+00,-3.5175590310245752e-03,3.0,                     -1,+1.5005873107910156e+02,-1.7437967061996460e+00,-7.9874374205246568e-04,4.0,                     -2,+1.6003915405273438e+02,-5.2284755706787109e+00,-2.0535031799226999e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
30,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240675926208496e+00,-5.2659809589385986e-03,2.0,                     -2,+2.0004200744628906e+02,-5.1718010902404785e+00,-3.5176973324269056e-03,3.0,                     -1,+1.5006300354003906e+02,-1.7437950372695923e+00,-7.9890218330547214e-04,4.0,                     -2,+1.6004200744628906e+02,-5.2284727096557617e+00,-2.0536971278488636e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
31,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240671157836914e+00,-5.2659208886325359e-03,2.0,                     -2,+2.0004495239257812e+02,-5.1717958450317383e+00,-3.5178400576114655e-03,3.0,                     -1,+1.5006742858886719e+02,-1.7437932491302490e+00,-7.9906656173989177e-04,4.0,                     -2,+1.6004495239257812e+02,-5.2284693717956543e+00,-2.0538982935249805e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
32,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240671157836914e+00,-5.2658636122941971e-03,2.0,                     -2,+2.0004800415039062e+02,-5.1717905998229980e+00,-3.5179874394088984e-03,3.0,                     -1,+1.5007200622558594e+02,-1.7437914609909058e+00,-7.9923553857952356e-04,4.0,                     -2,+1.6004800415039062e+02,-5.2284665107727051e+00,-2.0541052799671888e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
33,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240666389465332e+00,-5.2658230997622013e-03,2.0,                     -2,+2.0005114746093750e+02,-5.1717848777770996e+00,-3.5181394778192043e-03,3.0,                     -1,+1.5007672119140625e+02,-1.7437895536422729e+00,-7.9941004514694214e-04,4.0,                     -2,+1.6005114746093750e+02,-5.2284631729125977e+00,-2.0543192513287067e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
34,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240661621093750e+00,-5.2658230997622013e-03,2.0,                     -2,+2.0005439758300781e+02,-5.1717791557312012e+00,-3.5182964056730270e-03,3.0,                     -1,+1.5008160400390625e+02,-1.7437876462936401e+00,-7.9958955757319927e-04,4.0,                     -2,+1.6005439758300781e+02,-5.2284598350524902e+00,-2.0545392762869596e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
35,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240656852722168e+00,-5.2658780477941036e-03,2.0,                     -2,+2.0005775451660156e+02,-5.1717734336853027e+00,-3.5184575244784355e-03,3.0,                     -1,+1.5008662414550781e+02,-1.7437856197357178e+00,-7.9977413406595588e-04,4.0,                     -2,+1.6005775451660156e+02,-5.2284564971923828e+00,-2.0547660533338785e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
36,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240652084350586e+00,-5.2659874781966209e-03,2.0,                     -2,+2.0006120300292969e+02,-5.1717672348022461e+00,-3.5186232998967171e-03,3.0,                     -1,+1.5009179687500000e+02,-1.7437834739685059e+00,-7.9996418207883835e-04,4.0,                     -2,+1.6006120300292969e+02,-5.2284526824951172e+00,-2.0549991168081760e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
37,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762394714355469e+02,-5.3240642547607422e+00,-5.2661406807601452e-03,2.0,                     -2,+2.0006474304199219e+02,-5.1717610359191895e+00,-3.5187934990972281e-03,3.0,                     -1,+1.5009712219238281e+02,-1.7437813282012939e+00,-8.0015882849693298e-04,4.0,                     -2,+1.6006474304199219e+02,-5.2284493446350098e+00,-2.0552382338792086e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
38,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762394714355469e+02,-5.3240637779235840e+00,-5.2663143724203110e-03,2.0,                     -2,+2.0006840515136719e+02,-5.1717548370361328e+00,-3.5189683549106121e-03,3.0,                     -1,+1.5010260009765625e+02,-1.7437791824340820e+00,-8.0035848077386618e-04,4.0,                     -2,+1.6006840515136719e+02,-5.2284455299377441e+00,-2.0554841030389071e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
