simFrame,simTime,id_0,lateralDist_0,type_0,color_0,id_1,lateralDist_1,type_1,color_1,id_2,lateralDist_2,type_2,color_2,id_3,lateralDist_3,type_3,color_3,id_4,lateralDist_4,type_4,color_4,id_5,lateralDist_5,type_5,color_5,id_6,lateralDist_6,type_6,color_6,id_7,lateralDist_7,type_7,color_7,id_8,lateralDist_8,type_8,color_8,id_9,lateralDist_9,type_9,color_9,id_10,lateralDist_10,type_10,color_10,id_11,lateralDist_11,type_11,color_11,id_12,lateralDist_12,type_12,color_12,id_13,lateralDist_13,type_13,color_13
1500,+1.4989999664947391e+01,0,+1.7370588779449463e+00,                      2,                      1,1.0,+1.9279023408889771e+00,                      2,                      1,2.0,-1.6379411220550537e+00,                      1,                      1,3.0,-1.6379386186599731,1.0,1.0,4.0,5.159738540649414,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1501,+1.4999999664723873e+01,0,+1.7373909950256348e+00,                      2,                      1,1.0,+1.9282710552215576e+00,                      2,                      1,2.0,-1.6376090049743652e+00,                      1,                      1,3.0,-1.6376066207885742,1.0,1.0,4.0,5.159972667694092,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1502,+1.5009999664500356e+01,0,+1.7377225160598755e+00,                      2,                      1,1.0,+1.9286392927169800e+00,                      2,                      1,2.0,-1.6372774839401245e+00,                      1,                      1,3.0,-1.637275218963623,1.0,1.0,4.0,5.160205841064453,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1503,+1.5019999664276838e+01,0,+1.7380541563034058e+00,                      2,                      1,1.0,+1.9290077686309814e+00,                      2,                      1,2.0,-1.6369458436965942e+00,                      1,                      1,3.0,-1.6369434595108032,1.0,1.0,4.0,5.160439491271973,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1504,+1.5029999664053321e+01,0,+1.7383866310119629e+00,                      2,                      1,1.0,+1.9293767213821411e+00,                      2,                      1,2.0,-1.6366133689880371e+00,                      1,                      1,3.0,-1.6366111040115356,1.0,1.0,4.0,5.1606736183166495,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1505,+1.5039999663829803e+01,0,+1.7387189865112305e+00,                      2,                      1,1.0,+1.9297457933425903e+00,                      2,                      1,2.0,-1.6362810134887695e+00,                      1,                      1,3.0,-1.6362786293029783,1.0,1.0,4.0,5.160907745361328,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1506,+1.5049999663606286e+01,0,+1.7390512228012085e+00,                      2,                      1,1.0,+1.9301145076751709e+00,                      2,                      1,2.0,-1.6359487771987915e+00,                      1,                      1,3.0,-1.6359463930130005,1.0,1.0,4.0,5.161141395568848,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1507,+1.5059999663382769e+01,0,+1.7393835783004761e+00,                      2,                      1,1.0,+1.9304833412170410e+00,                      2,                      1,2.0,-1.6356164216995239e+00,                      1,                      1,3.0,-1.635614037513733,1.0,1.0,4.0,5.1613755226135245,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1508,+1.5069999663159251e+01,0,+1.7397165298461914e+00,                      2,                      1,1.0,+1.9308526515960693e+00,                      2,                      1,2.0,-1.6352834701538086e+00,                      1,                      1,3.0,-1.6352810859680176,1.0,1.0,4.0,5.161609649658203,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1509,+1.5079999662935734e+01,0,+1.7400492429733276e+00,                      2,                      1,1.0,+1.9312218427658081e+00,                      2,                      1,2.0,-1.6349507570266724e+00,                      1,                      1,3.0,-1.6349483728408811,1.0,1.0,4.0,5.161844253540039,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1510,+1.5089999662712216e+01,0,+1.7403815984725952e+00,                      2,                      1,1.0,+1.9315904378890991e+00,                      2,                      1,2.0,-1.6346184015274048e+00,                      1,                      1,3.0,-1.6346160173416138,1.0,1.0,4.0,5.1620779037475595,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1511,+1.5099999662488699e+01,0,+1.7407140731811523e+00,                      2,                      1,1.0,+1.9319592714309692e+00,                      2,                      1,2.0,-1.6342859268188477e+00,                      1,                      1,3.0,-1.6342835426330566,1.0,1.0,4.0,5.162311553955078,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1512,+1.5109999662265182e+01,0,+1.7410472631454468e+00,                      2,                      1,1.0,+1.9323285818099976e+00,                      2,                      1,2.0,-1.6339527368545532e+00,                      1,                      1,3.0,-1.6339503526687622,1.0,1.0,4.0,5.162546157836913,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1513,+1.5119999662041664e+01,0,+1.7413802146911621e+00,                      2,                      1,1.0,+1.9326977729797363e+00,                      2,                      1,2.0,-1.6336197853088379e+00,                      1,                      1,3.0,-1.6336174011230469,1.0,1.0,4.0,5.162780284881592,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1514,+1.5129999661818147e+01,0,+1.7417128086090088e+00,                      2,                      1,1.0,+1.9330664873123169e+00,                      2,                      1,2.0,-1.6332871913909912e+00,                      1,                      1,3.0,-1.6332848072052002,1.0,1.0,4.0,5.163013935089111,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1515,+1.5139999661594629e+01,0,+1.7420454025268555e+00,                      2,                      1,1.0,+1.9334352016448975e+00,                      2,                      1,2.0,-1.6329545974731445e+00,                      1,                      1,3.0,-1.6329522132873535,1.0,1.0,4.0,5.163247585296631,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1516,+1.5149999661371112e+01,0,+1.7423784732818604e+00,                      2,                      1,1.0,+1.9338042736053467e+00,                      2,                      1,2.0,-1.6326215267181396e+00,                      1,                      1,3.0,-1.6326191425323486,1.0,1.0,4.0,5.163481712341309,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1517,+1.5159999661147594e+01,0,+1.7427115440368652e+00,                      2,                      1,1.0,+1.9341733455657959e+00,                      2,                      1,2.0,-1.6322884559631348e+00,                      1,                      1,3.0,-1.6322860717773438,1.0,1.0,4.0,5.163715839385985,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1518,+1.5169999660924077e+01,0,+1.7430444955825806e+00,                      2,                      1,1.0,+1.9345421791076660e+00,                      2,                      1,2.0,-1.6319555044174194e+00,                      1,                      1,3.0,-1.6319531202316284,1.0,1.0,4.0,5.163949489593506,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1519,+1.5179999660700560e+01,0,+1.7433775663375854e+00,                      2,                      1,1.0,+1.9349111318588257e+00,                      2,                      1,2.0,-1.6316224336624146e+00,                      1,                      1,3.0,-1.631619930267334,1.0,1.0,4.0,5.164183616638184,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1520,+1.5189999660477042e+01,0,+1.7437111139297485e+00,                      2,                      1,1.0,+1.9352805614471436e+00,                      2,                      1,2.0,-1.6312888860702515e+00,                      1,                      1,3.0,-1.6312865018844604,1.0,1.0,4.0,5.16441774368286,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1521,+1.5199999660253525e+01,0,+1.7440444231033325e+00,                      2,                      1,1.0,+1.9356495141983032e+00,                      2,                      1,2.0,-1.6309555768966675e+00,                      1,                      1,3.0,-1.6309531927108765,1.0,1.0,4.0,5.164651870727539,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1522,+1.5209999660030007e+01,0,+1.7443772554397583e+00,                      2,                      1,1.0,+1.9360181093215942e+00,                      2,                      1,2.0,-1.6306227445602417e+00,                      1,                      1,3.0,-1.630620360374451,1.0,1.0,4.0,5.164885520935059,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1523,+1.5219999659806490e+01,0,+1.7447102069854736e+00,                      2,                      1,1.0,+1.9363867044448853e+00,                      2,                      1,2.0,-1.6302897930145264e+00,                      1,                      1,3.0,-1.6302874088287354,1.0,1.0,4.0,5.16511869430542,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1524,+1.5229999659582973e+01,0,+1.7450437545776367e+00,                      2,                      1,1.0,+1.9367560148239136e+00,                      2,                      1,2.0,-1.6299562454223633e+00,                      1,                      1,3.0,-1.6299537420272827,1.0,1.0,4.0,5.165353298187256,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1525,+1.5239999659359455e+01,0,+1.7453775405883789e+00,                      2,                      1,1.0,+1.9371253252029419e+00,                      2,                      1,2.0,-1.6296224594116211e+00,                      1,                      1,3.0,-1.62962007522583,1.0,1.0,4.0,5.165587425231934,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1526,+1.5249999659135938e+01,0,+1.7457108497619629e+00,                      2,                      1,1.0,+1.9374940395355225e+00,                      2,                      1,2.0,-1.6292891502380371e+00,                      1,                      1,3.0,-1.629286766052246,1.0,1.0,4.0,5.165821075439453,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1527,+1.5259999658912420e+01,0,+1.7460439205169678e+00,                      2,                      1,1.0,+1.9378626346588135e+00,                      2,                      1,2.0,-1.6289560794830322e+00,                      1,                      1,3.0,-1.6289536952972412,1.0,1.0,4.0,5.166054725646973,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1528,+1.5269999658688903e+01,0,+1.7463773488998413e+00,                      2,                      1,1.0,+1.9382314682006836e+00,                      2,                      1,2.0,-1.6286226511001587e+00,                      1,                      1,3.0,-1.6286202669143677,1.0,1.0,4.0,5.166288375854492,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1529,+1.5279999658465385e+01,0,+1.7467106580734253e+00,                      2,                      1,1.0,+1.9386000633239746e+00,                      2,                      1,2.0,-1.6282893419265747e+00,                      1,                      1,3.0,-1.6282869577407837,1.0,1.0,4.0,5.166522026062012,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1530,+1.5289999658241868e+01,0,+1.7470437288284302e+00,                      2,                      1,1.0,+1.9389685392379761e+00,                      2,                      1,2.0,-1.6279562711715698e+00,                      1,                      1,3.0,-1.6279538869857788,1.0,1.0,4.0,5.166755199432373,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1531,+1.5299999658018351e+01,0,+1.7473770380020142e+00,                      2,                      1,1.0,+1.9393371343612671e+00,                      2,                      1,2.0,-1.6276229619979858e+00,                      1,                      1,3.0,-1.6276204586029053,1.0,1.0,4.0,5.166988849639893,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1532,+1.5309999657794833e+01,0,+1.7477110624313354e+00,                      2,                      1,1.0,+1.9397062063217163e+00,                      2,                      1,2.0,-1.6272889375686646e+00,                      1,                      1,3.0,-1.6272865533828735,1.0,1.0,4.0,5.167222976684569,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1533,+1.5319999657571316e+01,0,+1.7480448484420776e+00,                      2,                      1,1.0,+1.9400751590728760e+00,                      2,                      1,2.0,-1.6269551515579224e+00,                      1,                      1,3.0,-1.6269527673721311,1.0,1.0,4.0,5.16745662689209,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1534,+1.5329999657347798e+01,0,+1.7483779191970825e+00,                      2,                      1,1.0,+1.9404433965682983e+00,                      2,                      1,2.0,-1.6266220808029175e+00,                      1,                      1,3.0,-1.6266196966171265,1.0,1.0,4.0,5.167689800262451,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1535,+1.5339999657124281e+01,0,+1.7487107515335083e+00,                      2,                      1,1.0,+1.9408112764358521e+00,                      2,                      1,2.0,-1.6262892484664917e+00,                      1,                      1,3.0,-1.626286864280701,1.0,1.0,4.0,5.167922496795654,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1536,+1.5349999656900764e+01,0,+1.7490440607070923e+00,                      2,                      1,1.0,+1.9411796331405640e+00,                      2,                      1,2.0,-1.6259559392929077e+00,                      1,                      1,3.0,-1.6259535551071167,1.0,1.0,4.0,5.168155670166016,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1537,+1.5359999656677246e+01,0,+1.7493776082992554e+00,                      2,                      1,1.0,+1.9415481090545654e+00,                      2,                      1,2.0,-1.6256223917007446e+00,                      1,                      1,3.0,-1.625619888305664,1.0,1.0,4.0,5.168389320373535,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1538,+1.5369999656453729e+01,0,+1.7497110366821289e+00,                      2,                      1,1.0,+1.9419163465499878e+00,                      2,                      1,2.0,-1.6252889633178711e+00,                      1,                      1,3.0,-1.62528657913208,1.0,1.0,4.0,5.1686224937438965,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1539,+1.5379999656230211e+01,0,+1.7500443458557129e+00,                      2,                      1,1.0,+1.9422844648361206e+00,                      2,                      1,2.0,-1.6249556541442871e+00,                      1,                      1,3.0,-1.624953269958496,1.0,1.0,4.0,5.1688551902771,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1540,+1.5389999656006694e+01,0,+1.7503777742385864e+00,                      2,                      1,1.0,+1.9426527023315430e+00,                      2,                      1,2.0,-1.6246222257614136e+00,                      1,                      1,3.0,-1.6246198415756226,1.0,1.0,4.0,5.169088363647461,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1541,+1.5399999655783176e+01,0,+1.7507110834121704e+00,                      2,                      1,1.0,+1.9430208206176758e+00,                      2,                      1,2.0,-1.6242889165878296e+00,                      1,                      1,3.0,-1.624286413192749,1.0,1.0,4.0,5.169321537017822,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1542,+1.5409999655559659e+01,0,+1.7510440349578857e+00,                      2,                      1,1.0,+1.9433883428573608e+00,                      2,                      1,2.0,-1.6239559650421143e+00,                      1,                      1,3.0,-1.6239535808563232,1.0,1.0,4.0,5.169554233551025,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1543,+1.5419999655336142e+01,0,+1.7513769865036011e+00,                      2,                      1,1.0,+1.9437559843063354e+00,                      2,                      1,2.0,-1.6236230134963989e+00,                      1,                      1,3.0,-1.6236205101013184,1.0,1.0,4.0,5.16978645324707,1.0,3.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
