simFrame,playerId_0,laneId_0,roadS_0,roadT_0,hdgRel_0,playerId_1,laneId_1,roadS_1,roadT_1,hdgRel_1,playerId_2,laneId_2,roadS_2,roadT_2,hdgRel_2,playerId_3,laneId_3,roadS_3,roadT_3,hdgRel_3,playerId_4,laneId_4,roadS_4,roadT_4,hdgRel_4,playerId_5,laneId_5,roadS_5,roadT_5,hdgRel_5,playerId_6,laneId_6,roadS_6,roadT_6,hdgRel_6,playerId_7,laneId_7,roadS_7,roadT_7,hdgRel_7,playerId_8,laneId_8,roadS_8,roadT_8,hdgRel_8,playerId_9,laneId_9,roadS_9,roadT_9,hdgRel_9
12,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0000599670410156e+02,-5.1718645095825195e+00,-3.5159157123416662e-03,3.0,                     -1,+2.5000599670410156e+02,-1.6597374677658081e+00,-2.2614037152379751e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
13,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0000715637207031e+02,-5.1718626022338867e+00,-3.5159704275429249e-03,3.0,                     -1,+2.5000715637207031e+02,-1.6597361564636230e+00,-2.2614134941250086e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
14,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0000840759277344e+02,-5.1718602180480957e+00,-3.5160300321877003e-03,3.0,                     -1,+2.5000840759277344e+02,-1.6597347259521484e+00,-2.2614244371652603e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
15,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0000975036621094e+02,-5.1718578338623047e+00,-3.5160940606147051e-03,3.0,                     -1,+2.5000975036621094e+02,-1.6597332954406738e+00,-2.2614360786974430e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
16,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0001119995117188e+02,-5.1718554496765137e+00,-3.5161625128239393e-03,3.0,                     -1,+2.5001119995117188e+02,-1.6597316265106201e+00,-2.2614486515522003e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
17,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0001275634765625e+02,-5.1718525886535645e+00,-3.5162356216460466e-03,3.0,                     -1,+2.5001275634765625e+02,-1.6597298383712769e+00,-2.2614621557295322e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
18,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0001440429687500e+02,-5.1718497276306152e+00,-3.5163136199116707e-03,3.0,                     -1,+2.5001440429687500e+02,-1.6597279310226440e+00,-2.2614761255681515e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
19,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0001614379882812e+02,-5.1718463897705078e+00,-3.5163958091288805e-03,3.0,                     -1,+2.5001614379882812e+02,-1.6597260236740112e+00,-2.2614912595599890e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
20,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0001800537109375e+02,-5.1718435287475586e+00,-3.5164828877896070e-03,3.0,                     -1,+2.5001800537109375e+02,-1.6597238779067993e+00,-2.2615068592131138e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
21,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0001994323730469e+02,-5.1718397140502930e+00,-3.5165741574019194e-03,3.0,                     -1,+2.5001994323730469e+02,-1.6597217321395874e+00,-2.2615236230194569e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
22,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0002200317382812e+02,-5.1718363761901855e+00,-3.5166703164577484e-03,3.0,                     -1,+2.5002200317382812e+02,-1.6597193479537964e+00,-2.2615413181483746e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
23,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0002415466308594e+02,-5.1718325614929199e+00,-3.5167706664651632e-03,3.0,                     -1,+2.5002415466308594e+02,-1.6597169637680054e+00,-2.2615594789385796e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
24,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0002639770507812e+02,-5.1718287467956543e+00,-3.5168759059160948e-03,3.0,                     -1,+2.5002639770507812e+02,-1.6597144603729248e+00,-2.2615785710513592e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
25,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0002874755859375e+02,-5.1718244552612305e+00,-3.5169853363186121e-03,3.0,                     -1,+2.5002874755859375e+02,-1.6597117185592651e+00,-2.2615985944867134e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
26,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0003120422363281e+02,-5.1718201637268066e+00,-3.5170994233340025e-03,3.0,                     -1,+2.5003120422363281e+02,-1.6597089767456055e+00,-2.2616193164139986e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
27,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0003375244140625e+02,-5.1718158721923828e+00,-3.5172177013009787e-03,3.0,                     -1,+2.5003375244140625e+02,-1.6597061157226562e+00,-2.2616409696638584e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
28,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0003640747070312e+02,-5.1718111038208008e+00,-3.5173406358808279e-03,3.0,                     -1,+2.5003640747070312e+02,-1.6597031354904175e+00,-2.2616633214056492e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
29,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0003915405273438e+02,-5.1718063354492188e+00,-3.5174679942429066e-03,3.0,                     -1,+2.5003915405273438e+02,-1.6597000360488892e+00,-2.2616866044700146e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
30,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+2.0004200744628906e+02,-5.1718010902404785e+00,-3.5175997763872147e-03,3.0,                     -1,+2.5004200744628906e+02,-1.6596968173980713e+00,-2.2617105860263109e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
31,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661146037280560e-03,2.0,                     -2,+2.0004495239257812e+02,-5.1717958450317383e+00,-3.5177359823137522e-03,3.0,                     -1,+2.5004495239257812e+02,-1.6596934795379639e+00,-2.2617352660745382e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
32,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661150693893433e-03,2.0,                     -2,+2.0004800415039062e+02,-5.1717905998229980e+00,-3.5178766120225191e-03,3.0,                     -1,+2.5004800415039062e+02,-1.6596900224685669e+00,-2.2617611102759838e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
33,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661160007119179e-03,2.0,                     -2,+2.0005114746093750e+02,-5.1717848777770996e+00,-3.5180214326828718e-03,3.0,                     -1,+2.5005114746093750e+02,-1.6596864461898804e+00,-2.2617874201387167e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
34,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661178633570671e-03,2.0,                     -2,+2.0005439758300781e+02,-5.1717791557312012e+00,-3.5181709099560976e-03,3.0,                     -1,+2.5005439758300781e+02,-1.6596827507019043e+00,-2.2618144284933805e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
35,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661206573247910e-03,2.0,                     -2,+2.0005775451660156e+02,-5.1717734336853027e+00,-3.5183245781809092e-03,3.0,                     -1,+2.5005775451660156e+02,-1.6596789360046387e+00,-2.2618426010012627e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
36,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661239169538021e-03,2.0,                     -2,+2.0006120300292969e+02,-5.1717672348022461e+00,-3.5184826701879501e-03,3.0,                     -1,+2.5006120300292969e+02,-1.6596750020980835e+00,-2.2618712391704321e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
37,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661276422441006e-03,2.0,                     -2,+2.0006474304199219e+02,-5.1717610359191895e+00,-3.5186449531465769e-03,3.0,                     -1,+2.5006474304199219e+02,-1.6596710681915283e+00,-2.2619008086621761e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
38,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661322988569736e-03,2.0,                     -2,+2.0006840515136719e+02,-5.1717548370361328e+00,-3.5188116598874331e-03,3.0,                     -1,+2.5006840515136719e+02,-1.6596668958663940e+00,-2.2619313094764948e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
39,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661374211311340e-03,2.0,                     -2,+2.0007214355468750e+02,-5.1717481613159180e+00,-3.5189823247492313e-03,3.0,                     -1,+2.5007214355468750e+02,-1.6596627235412598e+00,-2.2619622759521008e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
40,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661406807601452e-03,2.0,                     -2,+2.0007600402832031e+02,-5.1717414855957031e+00,-3.5191576462239027e-03,3.0,                     -1,+2.5007600402832031e+02,-1.6596583127975464e+00,-2.2619944065809250e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
41,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661341615021229e-03,2.0,                     -2,+2.0007995605468750e+02,-5.1717343330383301e+00,-3.5193371586501598e-03,3.0,                     -1,+2.5007995605468750e+02,-1.6596539020538330e+00,-2.2620270028710365e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
42,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661169320344925e-03,2.0,                     -2,+2.0008399963378906e+02,-5.1717271804809570e+00,-3.5195206291973591e-03,3.0,                     -1,+2.5008399963378906e+02,-1.6596492528915405e+00,-2.2620605304837227e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
