simFrame,playerId_0,laneId_0,roadS_0,roadT_0,hdgRel_0,playerId_1,laneId_1,roadS_1,roadT_1,hdgRel_1,playerId_2,laneId_2,roadS_2,roadT_2,hdgRel_2,playerId_3,laneId_3,roadS_3,roadT_3,hdgRel_3,playerId_4,laneId_4,roadS_4,roadT_4,hdgRel_4,playerId_5,laneId_5,roadS_5,roadT_5,hdgRel_5,playerId_6,laneId_6,roadS_6,roadT_6,hdgRel_6,playerId_7,laneId_7,roadS_7,roadT_7,hdgRel_7,playerId_8,laneId_8,roadS_8,roadT_8,hdgRel_8,playerId_9,laneId_9,roadS_9,roadT_9,hdgRel_9
14,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6000840759277344e+02,-5.2285070419311523e+00,-2.0514179486781359e-03,3.0,                     -4,+1.5001679992675781e+02,-8.1126270294189453e+00,-1.5942638274282217e-03,4.0,                     -1,+1.8000840759277344e+02,-1.7269227504730225e+00,-1.4284725766628981e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
15,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6000975036621094e+02,-5.2285056114196777e+00,-2.0515180658549070e-03,3.0,                     -4,+1.5001950073242188e+02,-8.1126251220703125e+00,-1.5944587066769600e-03,4.0,                     -1,+1.8000975036621094e+02,-1.7269217967987061e+00,-1.4285119250416756e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
16,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6001119995117188e+02,-5.2285041809082031e+00,-2.0516249351203442e-03,3.0,                     -4,+1.5002239990234375e+02,-8.1126222610473633e+00,-1.5946673229336739e-03,4.0,                     -1,+1.8001119995117188e+02,-1.7269207239151001e+00,-1.4285540673881769e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
17,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6001275634765625e+02,-5.2285027503967285e+00,-2.0517394877970219e-03,3.0,                     -4,+1.5002549743652344e+02,-8.1126203536987305e+00,-1.5948899090290070e-03,4.0,                     -1,+1.8001275634765625e+02,-1.7269196510314941e+00,-1.4285987708717585e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
18,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6001440429687500e+02,-5.2285008430480957e+00,-2.0518605597317219e-03,3.0,                     -4,+1.5002879333496094e+02,-8.1126174926757812e+00,-1.5951261157169938e-03,4.0,                     -1,+1.8001440429687500e+02,-1.7269184589385986e+00,-1.4286466175690293e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
19,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6001614379882812e+02,-5.2284989356994629e+00,-2.0519890822470188e-03,3.0,                     -4,+1.5003230285644531e+02,-8.1126146316528320e+00,-1.5953758265823126e-03,4.0,                     -1,+1.8001614379882812e+02,-1.7269171476364136e+00,-1.4286971418187022e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
20,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6001800537109375e+02,-5.2284970283508301e+00,-2.0521245896816254e-03,3.0,                     -4,+1.5003599548339844e+02,-8.1126117706298828e+00,-1.5956392744556069e-03,4.0,                     -1,+1.8001800537109375e+02,-1.7269158363342285e+00,-1.4287504600360990e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
21,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6001994323730469e+02,-5.2284951210021973e+00,-2.0522673148661852e-03,3.0,                     -4,+1.5003990173339844e+02,-8.1126089096069336e+00,-1.5959159936755896e-03,4.0,                     -1,+1.8001994323730469e+02,-1.7269144058227539e+00,-1.4288064558058977e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
22,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6002200317382812e+02,-5.2284932136535645e+00,-2.0524170249700546e-03,3.0,                     -4,+1.5004400634765625e+02,-8.1126050949096680e+00,-1.5962061006575823e-03,4.0,                     -1,+1.8002200317382812e+02,-1.7269129753112793e+00,-1.4288652455434203e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
23,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6002415466308594e+02,-5.2284908294677734e+00,-2.0525737199932337e-03,3.0,                     -4,+1.5004829406738281e+02,-8.1126022338867188e+00,-1.5965095954015851e-03,4.0,                     -1,+1.8002415466308594e+02,-1.7269114255905151e+00,-1.4289270620793104e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
24,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6002639770507812e+02,-5.2284884452819824e+00,-2.0527376327663660e-03,3.0,                     -4,+1.5005279541015625e+02,-8.1125984191894531e+00,-1.5968262450769544e-03,4.0,                     -1,+1.8002639770507812e+02,-1.7269098758697510e+00,-1.4289914397522807e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
25,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6002874755859375e+02,-5.2284860610961914e+00,-2.0529082976281643e-03,3.0,                     -4,+1.5005749511718750e+02,-8.1125946044921875e+00,-1.5971559332683682e-03,4.0,                     -1,+1.8002874755859375e+02,-1.7269082069396973e+00,-1.4290586113929749e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
26,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6003120422363281e+02,-5.2284836769104004e+00,-2.0530864130705595e-03,3.0,                     -4,+1.5006239318847656e+02,-8.1125907897949219e+00,-1.5974988928064704e-03,4.0,                     -1,+1.8003120422363281e+02,-1.7269064188003540e+00,-1.4291284605860710e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
27,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6003375244140625e+02,-5.2284808158874512e+00,-2.0532710477709770e-03,3.0,                     -4,+1.5006750488281250e+02,-8.1125860214233398e+00,-1.5978546580299735e-03,4.0,                     -1,+1.8003375244140625e+02,-1.7269046306610107e+00,-1.4292012201622128e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
28,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6003640747070312e+02,-5.2284784317016602e+00,-2.0534626673907042e-03,3.0,                     -4,+1.5007279968261719e+02,-8.1125822067260742e+00,-1.5982233453541994e-03,4.0,                     -1,+1.8003640747070312e+02,-1.7269027233123779e+00,-1.4292764244601130e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
29,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6003915405273438e+02,-5.2284755706787109e+00,-2.0536615047603846e-03,3.0,                     -4,+1.5007829284667969e+02,-8.1125774383544922e+00,-1.5986047219485044e-03,4.0,                     -1,+1.8003915405273438e+02,-1.7269006967544556e+00,-1.4293546555563807e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
30,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6004200744628906e+02,-5.2284727096557617e+00,-2.0538668613880873e-03,3.0,                     -4,+1.5008399963378906e+02,-8.1125736236572266e+00,-1.5989987878128886e-03,4.0,                     -1,+1.8004200744628906e+02,-1.7268986701965332e+00,-1.4294354477897286e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
31,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6004495239257812e+02,-5.2284693717956543e+00,-2.0540794357657433e-03,3.0,                     -4,+1.5008990478515625e+02,-8.1125688552856445e+00,-1.5994051937013865e-03,4.0,                     -1,+1.8004495239257812e+02,-1.7268966436386108e+00,-1.4295190339908004e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
32,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661141380667686e-03,2.0,                     -2,+1.6004800415039062e+02,-5.2284665107727051e+00,-2.0542985294014215e-03,3.0,                     -4,+1.5009599304199219e+02,-8.1125640869140625e+00,-1.5998241724446416e-03,4.0,                     -1,+1.8004800415039062e+02,-1.7268943786621094e+00,-1.4296051813289523e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
33,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661132067441940e-03,2.0,                     -2,+1.6005114746093750e+02,-5.2284631729125977e+00,-2.0545248407870531e-03,3.0,                     -4,+1.5010229492187500e+02,-8.1125583648681641e+00,-1.6002554912120104e-03,4.0,                     -1,+1.8005114746093750e+02,-1.7268921136856079e+00,-1.4296941226348281e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
34,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661113440990448e-03,2.0,                     -2,+1.6005439758300781e+02,-5.2284598350524902e+00,-2.0547576714307070e-03,3.0,                     -4,+1.5010879516601562e+02,-8.1125535964965820e+00,-1.6006992664188147e-03,4.0,                     -1,+1.8005439758300781e+02,-1.7268898487091064e+00,-1.4297857414931059e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
35,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661085501313210e-03,2.0,                     -2,+1.6005775451660156e+02,-5.2284564971923828e+00,-2.0549972541630268e-03,3.0,                     -4,+1.5011549377441406e+02,-8.1125478744506836e+00,-1.6011547995731235e-03,4.0,                     -1,+1.8005775451660156e+02,-1.7268874645233154e+00,-1.4298799214884639e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
36,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2661038935184479e-03,2.0,                     -2,+1.6006120300292969e+02,-5.2284526824951172e+00,-2.0552438218146563e-03,3.0,                     -4,+1.5012240600585938e+02,-8.1125421524047852e+00,-1.6016224399209023e-03,4.0,                     -1,+1.8006120300292969e+02,-1.7268849611282349e+00,-1.4299768954515457e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
37,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2660987712442875e-03,2.0,                     -2,+1.6006474304199219e+02,-5.2284493446350098e+00,-2.0554969087243080e-03,3.0,                     -4,+1.5012950134277344e+02,-8.1125364303588867e+00,-1.6021019546315074e-03,4.0,                     -1,+1.8006474304199219e+02,-1.7268824577331543e+00,-1.4300764305517077e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
38,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2660922519862652e-03,2.0,                     -2,+1.6006840515136719e+02,-5.2284455299377441e+00,-2.0557569805532694e-03,3.0,                     -4,+1.5013679504394531e+02,-8.1125307083129883e+00,-1.6025933437049389e-03,4.0,                     -1,+1.8006840515136719e+02,-1.7268798351287842e+00,-1.4301787596195936e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
39,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.4762393188476562e+02,-5.3240680694580078e+00,-5.2660843357443810e-03,2.0,                     -2,+1.6007214355468750e+02,-5.2284417152404785e+00,-2.0560233388096094e-03,3.0,                     -4,+1.5014430236816406e+02,-8.1125249862670898e+00,-1.6030962578952312e-03,4.0,                     -1,+1.8007214355468750e+02,-1.7268770933151245e+00,-1.4302836498245597e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
