                simTime,               simFrame,               playerId,                     id,                 prevId,                 nextId,            lateralDist,                 yawRel,                curvHor,             curvHorDot,                startDx,              previewDx,                  width,                 height,               curvVert,            curvVertDot,                   type,                  color,
+2.5999999418854713e-01,                     27,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8035880532115698e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+2.6999999396502972e-01,                     28,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8035880532115698e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+2.7999999374151230e-01,                     29,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8035880532115698e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+2.8999999351799488e-01,                     30,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8035880532115698e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+2.9999999329447746e-01,                     31,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8035880532115698e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+3.0999999307096004e-01,                     32,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8035882860422134e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+3.1999999284744263e-01,                     33,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8035889845341444e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+3.2999999262392521e-01,                     34,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8035906143486500e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+3.3999999240040779e-01,                     35,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8035936411470175e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+3.4999999217689037e-01,                     36,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8035982977598906e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+3.5999999195337296e-01,                     37,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8036043513566256e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+3.6999999172985554e-01,                     38,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8036120347678661e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+3.7999999150633812e-01,                     39,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8036211151629686e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+3.8999999128282070e-01,                     40,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8036313597112894e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+3.9999999105930328e-01,                     41,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8036425355821848e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+4.0999999083578587e-01,                     42,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8036544099450111e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+4.1999999061226845e-01,                     43,                      1,                      0,                     -1,                     -1,+1.9405881166458130e+00,-2.8036662843078375e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+4.2999999038875103e-01,                     44,                      1,                      0,                     -1,                     -1,+1.9405879974365234e+00,-2.8036783915013075e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+4.3999999016523361e-01,                     45,                      1,                      0,                     -1,                     -1,+1.9405879974365234e+00,-2.8036898002028465e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+4.4999998994171619e-01,                     46,                      1,                      0,                     -1,                     -1,+1.9405879974365234e+00,-2.8037007432430983e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+4.5999998971819878e-01,                     47,                      1,                      0,                     -1,                     -1,+1.9405878782272339e+00,-2.8037107549607754e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+4.6999998949468136e-01,                     48,                      1,                      0,                     -1,                     -1,+1.9405878782272339e+00,-2.8037193696945906e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+4.7999998927116394e-01,                     49,                      1,                      0,                     -1,                     -1,+1.9405878782272339e+00,-2.8037268202751875e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+4.8999998904764652e-01,                     50,                      1,                      0,                     -1,                     -1,+1.9405878782272339e+00,-2.8037340380251408e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+4.9999998882412910e-01,                     51,                      1,                      0,                     -1,                     -1,+1.9405877590179443e+00,-2.8037433512508869e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+5.0999998860061169e-01,                     52,                      1,                      0,                     -1,                     -1,+1.9405877590179443e+00,-2.8037526644766331e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+5.1999998837709427e-01,                     53,                      1,                      0,                     -1,                     -1,+1.9405877590179443e+00,-2.8037684969604015e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+5.2999998815357685e-01,                     54,                      1,                      0,                     -1,                     -1,+1.9405876398086548e+00,-2.8037847951054573e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+5.3999998793005943e-01,                     55,                      1,                      0,                     -1,                     -1,+1.9405875205993652e+00,-2.8038071468472481e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+5.4999998770654202e-01,                     56,                      1,                      0,                     -1,                     -1,+1.9405874013900757e+00,-2.8038292657583952e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+5.5999998748302460e-01,                     57,                      1,                      0,                     -1,                     -1,+1.9405872821807861e+00,-2.8038567397743464e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+5.6999998725950718e-01,                     58,                      1,                      0,                     -1,                     -1,+1.9405870437622070e+00,-2.8038832824677229e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+5.7999998703598976e-01,                     59,                      1,                      0,                     -1,                     -1,+1.9405868053436279e+00,-2.8039140161126852e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+5.8999998681247234e-01,                     60,                      1,                      0,                     -1,                     -1,+1.9405864477157593e+00,-2.8039428871124983e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+5.9999998658895493e-01,                     61,                      1,                      0,                     -1,                     -1,+1.9405860900878906e+00,-2.8039747849106789e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+6.0999998636543751e-01,                     62,                      1,                      0,                     -1,                     -1,+1.9405857324600220e+00,-2.8040031902492046e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+6.1999998614192009e-01,                     63,                      1,                      0,                     -1,                     -1,+1.9405852556228638e+00,-2.8040336910635233e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+6.2999998591840267e-01,                     64,                      1,                      0,                     -1,                     -1,+1.9405847787857056e+00,-2.8040595352649689e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+6.3999998569488525e-01,                     65,                      1,                      0,                     -1,                     -1,+1.9405841827392578e+00,-2.8040860779583454e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+6.4999998547136784e-01,                     66,                      1,                      0,                     -1,                     -1,+1.9405835866928101e+00,-2.8041067998856306e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+6.5999998524785042e-01,                     67,                      1,                      0,                     -1,                     -1,+1.9405828714370728e+00,-2.8041270561516285e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+6.6999998502433300e-01,                     68,                      1,                      0,                     -1,                     -1,+1.9405822753906250e+00,-2.8041398618370295e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+6.7999998480081558e-01,                     69,                      1,                      0,                     -1,                     -1,+1.9405815601348877e+00,-2.8041512705385685e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+6.8999998457729816e-01,                     70,                      1,                      0,                     -1,                     -1,+1.9405807256698608e+00,-2.8041549958288670e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+6.9999998435378075e-01,                     71,                      1,                      0,                     -1,                     -1,+1.9405798912048340e+00,-2.8041566256433725e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+7.0999998413026333e-01,                     72,                      1,                      0,                     -1,                     -1,+1.9405790567398071e+00,-2.8041503392159939e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+7.1999998390674591e-01,                     73,                      1,                      0,                     -1,                     -1,+1.9405782222747803e+00,-2.8041419573128223e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+7.2999998368322849e-01,                     74,                      1,                      0,                     -1,                     -1,+1.9405772686004639e+00,-2.8041258919984102e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+7.3999998345971107e-01,                     75,                      1,                      0,                     -1,                     -1,+1.9405761957168579e+00,-2.8041079640388489e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+7.4999998323619366e-01,                     76,                      1,                      0,                     -1,                     -1,+1.9405751228332520e+00,-2.8040830511599779e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+7.5999998301267624e-01,                     77,                      1,                      0,                     -1,                     -1,+1.9405740499496460e+00,-2.8040569741278887e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+7.6999998278915882e-01,                     78,                      1,                      0,                     -1,                     -1,+1.9405728578567505e+00,-2.8040250763297081e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
+7.7999998256564140e-01,                     79,                      1,                      0,                     -1,                     -1,+1.9405715465545654e+00,-2.8039924800395966e-03,+0.0000000000000000e+00,-0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+02,+1.2999999523162842e-01,+1.9999999552965164e-02,-0.0000000000000000e+00,-0.0000000000000000e+00,                      1,                      3,
