                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,
+9.9999997764825821e-03,                      2,                      2,                  0x400,-3.7296554733501353e-17,+0.0000000000000000e+00,                      3,                  0x400,-5.2041704279304213e-17,+0.0000000000000000e+00,                      4,                  0x400,-1.7867651802561113e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.9999999552965164e-02,                      3,                      2,                  0x400,-1.1882855810441129e-16,+0.0000000000000000e+00,                      3,                  0x400,-2.1857515797307769e-16,+0.0000000000000000e+00,                      4,                  0x400,-4.8051840284557557e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.9999999329447746e-02,                      4,                      2,                  0x400,-3.0357660829594124e-16,+0.0000000000000000e+00,                      3,                  0x400,-2.1857515797307769e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.9847959921199845e-17,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.9999999105930328e-02,                      5,                      2,                  0x400,-4.4235448637408581e-17,+0.0000000000000000e+00,                      3,                  0x400,+6.6786853825107073e-17,+0.0000000000000000e+00,                      4,                  0x400,-4.1459891075845690e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.9999998882412910e-02,                      6,                      2,                  0x400,+1.0928757898653885e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.9775847626135601e-16,+0.0000000000000000e+00,                      4,                  0x400,-2.8536201179818477e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.9999998658895493e-02,                      7,                      2,                  0x400,+6.6786853825107073e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.9775847626135601e-16,+0.0000000000000000e+00,                      4,                  0x400,-3.0357660829594124e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.9999998435378075e-02,                      8,                      2,                  0x400,-8.1532003370909933e-17,+0.0000000000000000e+00,                      3,                  0x400,+9.8879238130678004e-17,+0.0000000000000000e+00,                      4,                  0x400,-4.5189546549195825e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.9999998211860657e-02,                      9,                      2,                  0x400,-3.3480163086352377e-16,+0.0000000000000000e+00,                      3,                  0x400,-2.0816681711721685e-16,+0.0000000000000000e+00,                      4,                  0x400,-1.4745149545802860e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.9999997988343239e-02,                     10,                      2,                  0x400,-1.9255430583342559e-16,+0.0000000000000000e+00,                      3,                  0x400,+3.6255720647915268e-16,+0.0000000000000000e+00,                      4,                  0x400,+5.1174342541315809e-17,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.9999997764825821e-02,                     11,                      2,                  0x400,-1.1275702593849246e-16,+0.0000000000000000e+00,                      3,                  0x400,+6.6786853825107073e-17,+0.0000000000000000e+00,                      4,                  0x400,-5.3602955407683339e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0999999754130840e-01,                     12,                      2,                  0x400,-2.2377932840100812e-16,+0.0000000000000000e+00,                      3,                  0x400,+3.7296554733501353e-16,+0.0000000000000000e+00,                      4,                  0x400,-2.6020852139652106e-17,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.1999999731779099e-01,                     13,                      2,                  0x400,+1.0321604682062002e-16,+0.0000000000000000e+00,                      3,                  0x400,+3.9464959078472361e-16,+0.0000000000000000e+00,                      4,                  0x400,-2.2638141361497333e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.2999999709427357e-01,                     14,                      2,                  0x400,-2.6628005356243989e-16,+0.0000000000000000e+00,                      3,                  0x400,+7.7195194680967916e-17,+0.0000000000000000e+00,                      4,                  0x400,-2.6020852139652106e-17,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.3999999687075615e-01,                     15,                      2,                  0x400,-1.1275702593849246e-16,+0.0000000000000000e+00,                      3,                  0x400,+6.6786853825107073e-17,+0.0000000000000000e+00,                      4,                  0x400,-5.2562121322097255e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.4999999664723873e-01,                     16,                      2,                  0x400,-1.5005358067199381e-16,+0.0000000000000000e+00,                      3,                  0x400,+6.6786853825107073e-17,+0.0000000000000000e+00,                      4,                  0x400,+2.9490299091605721e-17,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.5999999642372131e-01,                     17,                      2,                  0x400,-3.7730235602495554e-16,+0.0000000000000000e+00,                      3,                  0x400,+3.6255720647915268e-16,+0.0000000000000000e+00,                      4,                  0x400,-1.4745149545802860e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.6999999620020390e-01,                     18,                      2,                  0x400,-3.9031278209478160e-17,+0.0000000000000000e+00,                      3,                  0x400,-2.1857515797307769e-16,+0.0000000000000000e+00,                      4,                  0x400,-4.5189546549195825e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.7999999597668648e-01,                     19,                      2,                  0x400,+1.0928757898653885e-16,+0.0000000000000000e+00,                      3,                  0x400,-2.2985086056692694e-16,+0.0000000000000000e+00,                      4,                  0x400,-3.1398494915180208e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.8999999575316906e-01,                     20,                      2,                  0x400,+6.6786853825107073e-17,+0.0000000000000000e+00,                      3,                  0x400,+6.6786853825107073e-17,+0.0000000000000000e+00,                      4,                  0x400,-2.8536201179818477e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.9999999552965164e-01,                     21,                      2,                  0x400,-1.7347234759768071e-18,+0.0000000000000000e+00,                      3,                  0x400,+7.7195194680967916e-17,+0.0000000000000000e+00,                      4,                  0x400,-3.9291486730874681e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.0999999530613422e-01,                     22,                      2,                  0x400,-3.0357660829594124e-16,+0.0000000000000000e+00,                      3,                  0x400,+6.6786853825107073e-17,+0.0000000000000000e+00,                      4,                  0x400,-8.1532003370909933e-17,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.1999999508261681e-01,                     23,                      2,                  0x400,-1.1882855810441129e-16,+0.0000000000000000e+00,                      3,                  0x400,-2.2985086056692694e-16,+0.0000000000000000e+00,                      4,                  0x400,-4.7011006198971472e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.2999999485909939e-01,                     24,                      2,                  0x400,-1.7347234759768071e-18,+0.0000000000000000e+00,                      3,                  0x400,-1.9775847626135601e-16,+0.0000000000000000e+00,                      4,                  0x400,-3.9638431426070042e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.3999999463558197e-01,                     25,                      2,                  0x400,-1.1882855810441129e-16,+0.0000000000000000e+00,                      3,                  0x400,-2.2985086056692694e-16,+0.0000000000000000e+00,                      4,                  0x400,-4.7011006198971472e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.4999999441206455e-01,                     26,                      2,                  0x400,-2.6107588313450947e-16,+0.0000000000000000e+00,                      3,                  0x400,+6.6786853825107073e-17,+0.0000000000000000e+00,                      4,                  0x400,-7.0256300777060687e-17,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.5999999418854713e-01,                     27,                      2,                  0x400,-1.7347234759768071e-18,+0.0000000000000000e+00,                      3,                  0x400,+7.7195194680967916e-17,+0.0000000000000000e+00,                      4,                  0x400,-3.9204750557075840e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.6999999396502972e-01,                     28,                      2,                  0x400,+6.6786853825107073e-17,+0.0000000000000000e+00,                      3,                  0x400,+6.6786853825107073e-17,+0.0000000000000000e+00,                      4,                  0x400,-2.9490299091605721e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.7999999374151230e-01,                     29,                      2,                  0x400,+1.0928757898653885e-16,+0.0000000000000000e+00,                      3,                  0x400,-2.0816681711721685e-16,+0.0000000000000000e+00,                      4,                  0x400,-2.8102520310824275e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.8999999351799488e-01,                     30,                      2,                  0x400,-3.9031278209478160e-17,+0.0000000000000000e+00,                      3,                  0x400,-2.0816681711721685e-16,+0.0000000000000000e+00,                      4,                  0x400,-4.2934406030425976e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.9999999329447746e-01,                     31,                      2,                  0x400,+2.1423834928313568e-16,+0.0000000000000000e+00,                      3,                  0x400,+3.7296554733501353e-16,+0.0000000000000000e+00,                      4,                  0x400,-1.3530843112619095e-16,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.0999999307096004e-01,                     32,                      2,                  0x400,-1.9255430583342559e-16,+0.0000000000000000e+00,                      3,                  0x400,+7.6327832942979512e-17,+0.0000000000000000e+00,                      4,                  0x400,+3.1225022567582528e-17,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
