                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,
+1.0999999754130840e-01,                     12,                      2,                  0x400,+1.7173762412170390e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.5703480979427695e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.1999999731779099e-01,                     13,                      2,                  0x400,+2.8102520310824275e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.5653119711205363e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.2999999709427357e-01,                     14,                      2,                  0x400,+9.8011876392689601e-17,+0.0000000000000000e+00,                      4,                  0x400,-7.5598392868414521e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.3999999687075615e-01,                     15,                      2,                  0x400,+3.5475095083725705e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.5539306271821260e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.4999999664723873e-01,                     16,                      2,                  0x400,+3.2005648131772091e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.5475877383723855e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.5999999642372131e-01,                     17,                      2,                  0x400,+6.2450045135165055e-17,+0.0000000000000000e+00,                      4,                  0x400,-7.5408117845654488e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.6999999620020390e-01,                     18,                      2,                  0x400,+2.4546337185071820e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.5336045119911432e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.7999999597668648e-01,                     19,                      2,                  0x400,+2.0643209364124004e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.5259676668792963e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.8999999575316906e-01,                     20,                      2,                  0x400,+5.0306980803327406e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.5179024133831263e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.9999999552965164e-01,                     21,                      2,                  0x400,+5.8980598183211441e-17,+0.0000000000000000e+00,                      4,                  0x400,-7.5094110798090696e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.0999999530613422e-01,                     22,                      2,                  0x400,+5.7679555576228836e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.5004954123869538e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.1999999508261681e-01,                     23,                      2,                  0x400,+2.1076890233118206e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.4911577394232154e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.2999999485909939e-01,                     24,                      2,                  0x400,+3.5475095083725705e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.4813998071476817e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.3999999463558197e-01,                     25,                      2,                  0x400,+2.7668839441830073e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.4712239438667893e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.4999999441206455e-01,                     26,                      2,                  0x400,+4.2847669856627135e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.4606330599635839e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.5999999418854713e-01,                     27,                      2,                  0x400,+3.9378222904673521e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.4496283195912838e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.6999999396502972e-01,                     28,                      2,                  0x400,+2.7668839441830073e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.4382132152095437e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.7999999374151230e-01,                     29,                      2,                  0x400,+3.2005648131772091e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.4263900751248002e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.8999999351799488e-01,                     30,                      2,                  0x400,+2.8102520310824275e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.4141618097200990e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+2.9999999329447746e-01,                     31,                      2,                  0x400,+5.4210108624275222e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.4015307473018765e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.0999999307096004e-01,                     32,                      2,                  0x400,+7.1991024253037494e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.3885003803297877e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1999999284744263e-01,                     33,                      2,                  0x400,+5.3602955407683339e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.3750730371102691e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2999999262392521e-01,                     34,                      2,                  0x400,+9.5409791178724390e-17,+0.0000000000000000e+00,                      4,                  0x400,-7.3612527921795845e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.3999999240040779e-01,                     35,                      2,                  0x400,+9.5409791178724390e-17,+0.0000000000000000e+00,                      4,                  0x400,-7.3470419738441706e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.4999999217689037e-01,                     36,                      2,                  0x400,+4.6490589156178430e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.3324440745636821e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.5999999195337296e-01,                     37,                      2,                  0x400,+9.0205620750793969e-17,+0.0000000000000000e+00,                      4,                  0x400,-7.3174620047211647e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.6999999172985554e-01,                     38,                      2,                  0x400,-5.3776427755281020e-17,+0.0000000000000000e+00,                      4,                  0x400,-7.3021004209294915e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.7999999150633812e-01,                     39,                      2,                  0x400,+3.1225022567582528e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.2863616514950991e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.8999999128282070e-01,                     40,                      2,                  0x400,+4.2500725161431774e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.2702497709542513e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.9999999105930328e-01,                     41,                      2,                  0x400,+3.1571967262777889e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.2537682717666030e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.0999999083578587e-01,                     42,                      2,                  0x400,+1.2316536679435330e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.2369212284684181e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.1999999061226845e-01,                     43,                      2,                  0x400,+9.2807705964759180e-17,+0.0000000000000000e+00,                      4,                  0x400,-7.2197121335193515e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.2999999038875103e-01,                     44,                      2,                  0x400,+4.9439619065339002e-17,+0.0000000000000000e+00,                      4,                  0x400,-7.2021450614556670e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.3999999016523361e-01,                     45,                      2,                  0x400,+1.6653345369377348e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.1842240868136287e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.4999998994171619e-01,                     46,                      2,                  0x400,+2.7148422399037031e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.1659532841295004e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.5999998971819878e-01,                     47,                      2,                  0x400,+5.0133508455729725e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.1473367279395461e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.6999998949468136e-01,                     48,                      2,                  0x400,+6.4878658001532585e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.1283784927800298e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.7999998927116394e-01,                     49,                      2,                  0x400,+6.4358240958739543e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.1090832352638245e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.8999998904764652e-01,                     50,                      2,                  0x400,+4.1720099597242211e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.0894550299271941e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.9999998882412910e-01,                     51,                      2,                  0x400,+4.1980308118638732e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.0694979513064027e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.0999998860061169e-01,                     52,                      2,                  0x400,+2.0122792321330962e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.0492172380909324e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.1999998837709427e-01,                     53,                      2,                  0x400,+5.6291776795447390e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.0286175468936563e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.2999998815357685e-01,                     54,                      2,                  0x400,+4.5709963591988867e-16,+0.0000000000000000e+00,                      4,                  0x400,-7.0077023701742291e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.3999998793005943e-01,                     55,                      2,                  0x400,+3.3913843955346579e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.9864775286987424e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.4999998770654202e-01,                     56,                      2,                  0x400,+4.5189546549195825e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.9649470970034599e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.5999998748302460e-01,                     57,                      2,                  0x400,+3.4174052476743100e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.9431163137778640e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.6999998725950718e-01,                     58,                      2,                  0x400,+1.5352302762394743e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.9209898356348276e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.7999998703598976e-01,                     59,                      2,                  0x400,+3.3653635433950058e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.8985723191872239e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.8999998681247234e-01,                     60,                      2,                  0x400,+1.5699247457590104e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.8758690031245351e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.9999998658895493e-01,                     61,                      2,                  0x400,+4.5276282722994665e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.8528851261362433e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.0999998636543751e-01,                     62,                      2,                  0x400,+5.9587751399803324e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.8296253448352218e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.1999998614192009e-01,                     63,                      2,                  0x400,+4.4755865680201623e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.8060943158343434e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.2999998591840267e-01,                     64,                      2,                  0x400,+5.9847959921199845e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.7822984419763088e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.3999998569488525e-01,                     65,                      2,                  0x400,+6.6700117651308233e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.7582417977973819e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.4999998547136784e-01,                     66,                      2,                  0x400,+2.9923979960599922e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.7339302040636539e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.5999998524785042e-01,                     67,                      2,                  0x400,+4.8138576458356397e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.7093688994646072e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.6999998502433300e-01,                     68,                      2,                  0x400,+3.7123082385903672e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.6845631226897240e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.7999998480081558e-01,                     69,                      2,                  0x400,+1.0928757898653885e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.6595181124284863e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.8999998457729816e-01,                     70,                      2,                  0x400,+2.1857515797307769e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.6342396894469857e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.9999998435378075e-01,                     71,                      2,                  0x400,+3.4694469519536142e-17,+0.0000000000000000e+00,                      4,                  0x400,-6.6087325103580952e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.0999998413026333e-01,                     72,                      2,                  0x400,+2.2117724318704290e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.5830029780045152e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.1999998390674591e-01,                     73,                      2,                  0x400,+3.2526065174565133e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.5570551669225097e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.2999998368322849e-01,                     74,                      2,                  0x400,+1.0234868508263162e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.5308960620313883e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.3999998345971107e-01,                     75,                      2,                  0x400,+1.1102230246251565e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.5045303199440241e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.4999998323619366e-01,                     76,                      2,                  0x400,+1.8041124150158794e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.4779643435031176e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.5999998301267624e-01,                     77,                      2,                  0x400,+2.7755575615628914e-17,+0.0000000000000000e+00,                      4,                  0x400,-6.4512022072449327e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.6999998278915882e-01,                     78,                      2,                  0x400,+1.7607443281164592e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.4242508960887790e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.7999998256564140e-01,                     79,                      2,                  0x400,-3.9031278209478160e-17,+0.0000000000000000e+00,                      4,                  0x400,-6.3971156487241387e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.8999998234212399e-01,                     80,                      2,                  0x400,+2.5673907444456745e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.3698017038404942e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.9999998211860657e-01,                     81,                      2,                  0x400,+5.0480453150925086e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.3423154642805457e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.0999998189508915e-01,                     82,                      2,                  0x400,+2.5066754227864863e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.3146615866571665e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.1999998167157173e-01,                     83,                      2,                  0x400,+3.6602665343110630e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.2868464738130569e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.2999998144805431e-01,                     84,                      2,                  0x400,+4.7097742372770313e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.2588759465143085e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.3999998122453690e-01,                     85,                      2,                  0x400,+3.5214886562329184e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.2307552434504032e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.4999998100101948e-01,                     86,                      2,                  0x400,+3.2352592826967452e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.2024896033108234e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.5999998077750206e-01,                     87,                      2,                  0x400,+3.5388358909926865e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.1740854289382696e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.6999998055398464e-01,                     88,                      2,                  0x400,+5.7245874707234634e-17,+0.0000000000000000e+00,                      4,                  0x400,-6.1455485410988331e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.7999998033046722e-01,                     89,                      2,                  0x400,+6.1582683397176652e-17,+0.0000000000000000e+00,                      4,                  0x400,-6.1168841784819961e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.8999998010694981e-01,                     90,                      2,                  0x400,+5.7506083228631155e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.0880981618538499e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.9999997988343239e-01,                     91,                      2,                  0x400,+2.0383000842727483e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.0591963119804859e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.0999997965991497e-01,                     92,                      2,                  0x400,+2.0296264668928643e-16,+0.0000000000000000e+00,                      4,                  0x400,-6.0301838675513864e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.1999997943639755e-01,                     93,                      2,                  0x400,-9.0205620750793969e-17,+0.0000000000000000e+00,                      4,                  0x400,-6.0010666493326426e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.2999997921288013e-01,                     94,                      2,                  0x400,-1.2143064331837650e-17,+0.0000000000000000e+00,                      4,                  0x400,-5.9718510601669550e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.3999997898936272e-01,                     95,                      2,                  0x400,+2.2551405187698492e-17,+0.0000000000000000e+00,                      4,                  0x400,-5.9425417566671968e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.4999997876584530e-01,                     96,                      2,                  0x400,-9.4542429440735987e-17,+0.0000000000000000e+00,                      4,                  0x400,-5.9131451416760683e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.5999997854232788e-01,                     97,                      2,                  0x400,+1.9081958235744878e-17,+0.0000000000000000e+00,                      4,                  0x400,-5.8836658718064427e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.6999997831881046e-01,                     98,                      2,                  0x400,-1.9949319973733282e-17,+0.0000000000000000e+00,                      4,                  0x400,-5.8541103499010205e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.7999997809529305e-01,                     99,                      2,                  0x400,+2.4112656316077619e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.8244843967258930e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.8999997787177563e-01,                    100,                      2,                  0x400,+2.7929047963226594e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.7947926688939333e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.9999997764825821e-01,                    101,                      2,                  0x400,+1.3010426069826053e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.7650409871712327e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0099999774247408e+00,                    102,                      2,                  0x400,+3.5128150388530344e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.7352357544004917e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0199999772012234e+00,                    103,                      2,                  0x400,+3.5041414214731503e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.7053810451179743e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0299999769777060e+00,                    104,                      2,                  0x400,+1.2750217548429532e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.6754832621663809e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0399999767541885e+00,                    105,                      2,                  0x400,+4.1459891075845690e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.6455482263118029e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0499999765306711e+00,                    106,                      2,                  0x400,+1.9862583799934441e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.6155800120905042e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0599999763071537e+00,                    107,                      2,                  0x400,-2.7755575615628914e-17,+0.0000000000000000e+00,                      4,                  0x400,-5.5855850223451853e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0699999760836363e+00,                    108,                      2,                  0x400,-5.8980598183211441e-17,+0.0000000000000000e+00,                      4,                  0x400,-5.5555684957653284e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0799999758601189e+00,                    109,                      2,                  0x400,-1.7173762412170390e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.5255350889638066e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0899999756366014e+00,                    110,                      2,                  0x400,+8.5868812060851951e-17,+0.0000000000000000e+00,                      4,                  0x400,-5.4954912047833204e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0999999754130840e+00,                    111,                      2,                  0x400,+1.2056328158038809e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.4654409177601337e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.1099999751895666e+00,                    112,                      2,                  0x400,-2.0729945537922845e-16,+0.0000000000000000e+00,                      4,                  0x400,-5.4353900486603379e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
