                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,
+3.0999999307096004e-01,                     32,                      2,                  0x400,-5.2601267816498876e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6558380816131830e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4904933525249362e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1999999284744263e-01,                     33,                      2,                  0x400,-5.2507087821140885e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6525495816022158e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4860585108399391e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2999999262392521e-01,                     34,                      2,                  0x400,-5.2410137141123414e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6491593345999718e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4814932839944959e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.3999999240040779e-01,                     35,                      2,                  0x400,-5.2310433238744736e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6456678062677383e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4767991271801293e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.4999999217689037e-01,                     36,                      2,                  0x400,-5.2207999397069216e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6420752294361591e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4719766224734485e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.5999999195337296e-01,                     37,                      2,                  0x400,-5.2102864719927311e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6383820697665215e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4670275161042809e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.6999999172985554e-01,                     38,                      2,                  0x400,-5.1995046669617295e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6345885600894690e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4619523901492357e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.7999999150633812e-01,                     39,                      2,                  0x400,-5.1884568529203534e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6306951660662889e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4567526997998357e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.8999999128282070e-01,                     40,                      2,                  0x400,-5.1771459402516484e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6267023533582687e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4514296092092991e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.9999999105930328e-01,                     41,                      2,                  0x400,-5.1655736751854420e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6226105876266956e-03,+0.0000000000000000e+00,                      4,                  0x400,-2.4459842825308442e-04,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
