simFrame,playerId.0,lightMask.0,steering.0,playerId.1,lightMask.1,steering.1,playerId.2,lightMask.2,steering.2,playerId.3,lightMask.3,steering.3,playerId.4,lightMask.4,steering.4,playerId.5,lightMask.5,steering.5,playerId.6,lightMask.6,steering.6,playerId.7,lightMask.7,steering.7,playerId.8,lightMask.8,steering.8,playerId.9,lightMask.9,steering.9
1484,1,0,0.0,2,                  0x400,0.000592313997913152,3,                  0x400,0.00015521116438321767,4.0,                  0x400,0.00013218776439316573,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1485,1,0,0.0,2,                  0x400,0.0005869169835932553,3,                  0x400,0.00015642735525034368,4.0,                  0x400,0.000132442350150086,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1486,1,0,0.0,2,                  0x400,0.0005814225296489894,3,                  0x400,0.0001576436188770458,4.0,                  0x400,0.0001326969504589215,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1487,1,0,0.0,2,                  0x400,0.0005758391926065087,3,                  0x400,0.00015885996981523934,4.0,                  0x400,0.00013295153621584174,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1488,1,0,0.0,2,                  0x400,0.0005701749469153583,3,                  0x400,0.00016007639351300895,4.0,                  0x400,0.00013320612197276205,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1489,1,0,0.0,2,                  0x400,0.0005644377088174224,3,                  0x400,0.00016129287541843953,4.0,                  0x400,0.00013346072228159755,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1490,1,0,0.0,2,                  0x400,0.0005586346960626543,3,                  0x400,0.00016250944463536146,4.0,                  0x400,0.00013371530803851786,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1491,1,0,0.0,2,                  0x400,0.0005527730099856853,3,                  0x400,0.00016372610116377473,4.0,                  0x400,0.0001339698937954381,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1492,1,0,0.0,2,                  0x400,0.0005468594608828425,3,                  0x400,0.00016494281589984894,4.0,                  0x400,0.0001342244795523584,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1493,1,0,0.0,2,                  0x400,0.0005409003933891654,3,                  0x400,0.0001661596033954993,4.0,                  0x400,0.0001344790798611939,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1494,1,0,0.0,2,                  0x400,0.0005349019193090498,3,                  0x400,0.00016737646365072578,4.0,                  0x400,0.00013473366561811417,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1495,1,0,0.0,2,                  0x400,0.0005288698594085872,3,                  0x400,0.00016859341121744362,4.0,                  0x400,0.00013498825137503445,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1496,1,0,0.0,2,                  0x400,0.000522809859830886,3,                  0x400,0.00016981041699182242,4.0,                  0x400,0.00013524285168386996,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1497,1,0,0.0,2,                  0x400,0.000516727101057768,3,                  0x400,0.00017102749552577734,4.0,                  0x400,0.00013549743744079024,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1498,1,0,0.0,2,                  0x400,0.0005106266471557319,3,                  0x400,0.00017224466137122363,4.0,                  0x400,0.00013575202319771051,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1499,1,0,0.0,2,                  0x400,0.0005045133293606341,3,                  0x400,0.00017346188542433083,4.0,                  0x400,0.00013600660895463082,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1500,1,0,0.0,2,                  0x400,0.0004983916296623647,3,                  0x400,0.00017467918223701415,4.0,                  0x400,0.0001362612092634663,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1501,1,0,0.0,2,                  0x400,0.0004922659136354923,3,                  0x400,0.00017589655180927366,4.0,                  0x400,0.00013651579502038658,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1502,1,0,0.0,2,                  0x400,0.0004861403140239418,3,                  0x400,0.00017711397958919406,4.0,                  0x400,0.00013677038077730683,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1503,1,0,0.0,2,                  0x400,0.00048001864342950284,3,                  0x400,0.00017833149468060583,4.0,                  0x400,0.00013702498108614236,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1504,1,0,0.0,2,                  0x400,0.0004739046271424741,3,                  0x400,0.00017954908253159374,4.0,                  0x400,0.00013727956684306264,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1505,1,0,0.0,2,                  0x400,0.0004678017867263407,3,                  0x400,0.000180766437551938,4.0,                  0x400,0.00013753415259998292,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1506,1,0,0.0,2,                  0x400,0.00046171341091394414,3,                  0x400,0.0001819936151150614,4.0,                  0x400,0.0001377887529088184,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1507,1,0,0.0,2,                  0x400,0.0004556426429189741,3,                  0x400,0.00018323060066904875,4.0,                  0x400,0.0001380433386657387,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1508,1,0,0.0,2,                  0x400,0.00044959245133213693,3,                  0x400,0.00018447743786964568,4.0,                  0x400,0.00013829792442265898,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1509,1,0,0.0,2,                  0x400,0.00044356560101732606,3,                  0x400,0.00018573411216493696,4.0,                  0x400,0.00013855251017957926,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1510,1,0,0.0,2,                  0x400,0.0004375647695269436,3,                  0x400,0.0001870006381068379,4.0,                  0x400,0.00013880711048841476,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1511,1,0,0.0,2,                  0x400,0.00043159243068657815,3,                  0x400,0.00018827704479917884,4.0,                  0x400,0.00013906169624533504,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1512,1,0,0.0,2,                  0x400,0.0004256509128026664,3,                  0x400,0.0001895633322419599,4.0,                  0x400,0.00013931628200225532,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1513,1,0,0.0,2,                  0x400,0.0004197424277663231,3,                  0x400,0.00019085951498709616,4.0,                  0x400,0.00013957088231109085,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
1514,1,0,0.0,2,                  0x400,0.000413869071053341,3,                  0x400,0.00019216560758650306,4.0,                  0x400,0.0001398254680680111,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
