simFrame,playerId.0,lightMask.0,steering.0,playerId.1,lightMask.1,steering.1,playerId.2,lightMask.2,steering.2,playerId.3,lightMask.3,steering.3,playerId.4,lightMask.4,steering.4,playerId.5,lightMask.5,steering.5,playerId.6,lightMask.6,steering.6,playerId.7,lightMask.7,steering.7,playerId.8,lightMask.8,steering.8,playerId.9,lightMask.9,steering.9
1,1,                      0,0.0,2,                  0x400,0.0,3,                  0x400,0.0,4,                  0x400,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
2,1,                      0,0.0,2,                  0x400,8.066464163292153e-17,3,                  0x400,-5.89895062148571e-05,4,                  0x400,-0.000282320223050192,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
3,1,                      0,0.0,2,                  0x400,2.4199392489876454e-16,3,                  0x400,-0.00016638933448120952,4,                  0x400,-0.000759586866479367,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
4,1,                      0,0.0,2,                  0x400,4.328135072562133e-16,3,                  0x400,-0.00016636631335131824,4,                  0x400,-0.0007594801136292516,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5,1,                      0,0.0,2,                  0x400,5.421010862427521e-16,3,                  0x400,-0.000166333673405461,4,                  0x400,-0.0007593290065415204,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6,1,                      0,0.0,2,                  0x400,4.640385298237959e-16,3,                  0x400,-0.00016629142919555306,4,                  0x400,-0.0007591337198391556,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7,1,                      0,0.0,2,                  0x400,6.158268339717664e-16,3,                  0x400,-0.00016623956616967914,4,                  0x400,-0.0007588941371068358,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8,1,                      0,0.0,2,                  0x400,9.367506770274757e-17,3,                  0x400,-0.000166178127983585,4,                  0x400,-0.0007586103747598827,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
9,1,                      0,0.0,2,                  0x400,3.9378222904673516e-16,3,                  0x400,-0.00016610710008535534,4,                  0x400,-0.0007582824910059571,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
10,1,                      0,0.0,2,                  0x400,6.114900252818244e-16,3,                  0x400,-0.00016602651157882062,4,                  0x400,-0.0007579106022603812,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
