                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,
+3.1859999287873507e+01,                   3187,                      2,                  0x400,-6.7220534694101275e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1869999287649989e+01,                   3188,                      2,                  0x400,-4.5536491244391186e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1879999287426472e+01,                   3189,                      2,                  0x400,+8.1965684239904135e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1889999287202954e+01,                   3190,                      2,                  0x400,+6.5052130349130266e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1899999286979437e+01,                   3191,                      2,                  0x400,-1.4311468676808659e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1909999286755919e+01,                   3192,                      2,                  0x400,+6.5052130349130266e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1919999286532402e+01,                   3193,                      2,                  0x400,+8.0664641632921530e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1929999286308885e+01,                   3194,                      2,                  0x400,+5.2041704279304213e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1939999286085367e+01,                   3195,                      2,                  0x400,-1.5612511283791264e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1949999285861850e+01,                   3196,                      2,                  0x400,+5.2041704279304213e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1959999285638332e+01,                   3197,                      2,                  0x400,-1.5612511283791264e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1969999285414815e+01,                   3198,                      2,                  0x400,-8.9771939881799767e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1979999285191298e+01,                   3199,                      2,                  0x400,-1.2056328158038809e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1989999284967780e+01,                   3200,                      2,                  0x400,+8.2399365108898337e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1999999284744263e+01,                   3201,                      2,                  0x400,+8.2399365108898337e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2009999284520745e+01,                   3202,                      2,                  0x400,+6.9388939039072284e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2019999284297228e+01,                   3203,                      2,                  0x400,-6.6786853825107073e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2029999284073710e+01,                   3204,                      2,                  0x400,+7.8062556418956319e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2039999283850193e+01,                   3205,                      2,                  0x400,+8.1965684239904135e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2049999283626676e+01,                   3206,                      2,                  0x400,+6.5052130349130266e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2059999283403158e+01,                   3207,                      2,                  0x400,-6.7220534694101275e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2069999283179641e+01,                   3208,                      2,                  0x400,+6.0715321659188248e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2079999282956123e+01,                   3209,                      2,                  0x400,+8.0664641632921530e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2089999282732606e+01,                   3210,                      2,                  0x400,-8.9771939881799767e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2099999282509089e+01,                   3211,                      2,                  0x400,-6.7220534694101275e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2109999282285571e+01,                   3212,                      2,                  0x400,+7.3725747729014302e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2119999282062054e+01,                   3213,                      2,                  0x400,+8.1532003370909933e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2129999281838536e+01,                   3214,                      2,                  0x400,+6.0715321659188248e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2139999281615019e+01,                   3215,                      2,                  0x400,-6.7654215563095477e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2149999281391501e+01,                   3216,                      2,                  0x400,+6.0281640790194047e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2159999281167984e+01,                   3217,                      2,                  0x400,+8.0230960763927328e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2169999280944467e+01,                   3218,                      2,                  0x400,+4.7704895589362195e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2179999280720949e+01,                   3219,                      2,                  0x400,-1.6046192152785466e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2189999280497432e+01,                   3220,                      2,                  0x400,+5.2041704279304213e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2199999280273914e+01,                   3221,                      2,                  0x400,+7.9363599025938925e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2209999280050397e+01,                   3222,                      2,                  0x400,+3.9031278209478160e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2219999279826880e+01,                   3223,                      2,                  0x400,-1.2316536679435330e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2229999279603362e+01,                   3224,                      2,                  0x400,+5.6378512969246231e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2239999279379845e+01,                   3225,                      2,                  0x400,+2.6454533008646308e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2249999279156327e+01,                   3226,                      2,                  0x400,-8.9771939881799767e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2259999278932810e+01,                   3227,                      2,                  0x400,-6.7220534694101275e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2269999278709292e+01,                   3228,                      2,                  0x400,+7.3725747729014302e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2279999278485775e+01,                   3229,                      2,                  0x400,-1.3444106938820255e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2289999278262258e+01,                   3230,                      2,                  0x400,-8.7603535536828758e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2299999278038740e+01,                   3231,                      2,                  0x400,-1.2143064331837650e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2309999277815223e+01,                   3232,                      2,                  0x400,+6.2016364266170854e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2319999277591705e+01,                   3233,                      2,                  0x400,+8.1965684239904135e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2329999277368188e+01,                   3234,                      2,                  0x400,-1.4137996329210978e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2339999277144670e+01,                   3235,                      2,                  0x400,-1.2576745200831851e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2349999276921153e+01,                   3236,                      2,                  0x400,-4.4669129506402783e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2359999276697636e+01,                   3237,                      2,                  0x400,-1.2143064331837650e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2369999276474118e+01,                   3238,                      2,                  0x400,-4.4235448637408581e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2379999276250601e+01,                   3239,                      2,                  0x400,-1.1709383462843448e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2389999276027083e+01,                   3240,                      2,                  0x400,+9.1072982488782372e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2399999275803566e+01,                   3241,                      2,                  0x400,-1.1709383462843448e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2409999275580049e+01,                   3242,                      2,                  0x400,+9.1072982488782372e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2419999275356531e+01,                   3243,                      2,                  0x400,-6.4618449480136064e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2429999275133014e+01,                   3244,                      2,                  0x400,+9.9746599868666408e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2439999274909496e+01,                   3245,                      2,                  0x400,-1.0842021724855044e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2449999274685979e+01,                   3246,                      2,                  0x400,+9.9746599868666408e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2459999274462461e+01,                   3247,                      2,                  0x400,-1.1709383462843448e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2469999274238944e+01,                   3248,                      2,                  0x400,+1.1709383462843448e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2479999274015427e+01,                   3249,                      2,                  0x400,-6.2016364266170854e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2489999273791909e+01,                   3250,                      2,                  0x400,-8.2399365108898337e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2499999273568392e+01,                   3251,                      2,                  0x400,-5.9847959921199845e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2509999273344874e+01,                   3252,                      2,                  0x400,+6.8087896432089678e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2519999273121357e+01,                   3253,                      2,                  0x400,+8.8037216405822960e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2529999272897840e+01,                   3254,                      2,                  0x400,-8.2399365108898337e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2539999272674322e+01,                   3255,                      2,                  0x400,-5.9847959921199845e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2549999272450805e+01,                   3256,                      2,                  0x400,+1.4745149545802860e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2559999272227287e+01,                   3257,                      2,                  0x400,+8.8904578143811364e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2569999272003770e+01,                   3258,                      2,                  0x400,-1.3444106938820255e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2579999271780252e+01,                   3259,                      2,                  0x400,-5.8546917314217239e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2589999271556735e+01,                   3260,                      2,                  0x400,+1.6046192152785466e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2599999271333218e+01,                   3261,                      2,                  0x400,+8.9771939881799767e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2609999271109700e+01,                   3262,                      2,                  0x400,-1.3357370765021415e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2619999270886183e+01,                   3263,                      2,                  0x400,-5.7679555576228836e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2629999270662665e+01,                   3264,                      2,                  0x400,+7.0256300777060687e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2639999270439148e+01,                   3265,                      2,                  0x400,+9.0205620750793969e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2649999270215631e+01,                   3266,                      2,                  0x400,+1.4745149545802860e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2659999269992113e+01,                   3267,                      2,                  0x400,-6.0715321659188248e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2669999269768596e+01,                   3268,                      2,                  0x400,+1.4745149545802860e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2679999269545078e+01,                   3269,                      2,                  0x400,-6.0715321659188248e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2689999269321561e+01,                   3270,                      2,                  0x400,-8.0230960763927328e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2699999269098043e+01,                   3271,                      2,                  0x400,-1.1102230246251565e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2709999268874526e+01,                   3272,                      2,                  0x400,+7.1123662515049091e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2719999268651009e+01,                   3273,                      2,                  0x400,-5.6812193838240432e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2729999268427491e+01,                   3274,                      2,                  0x400,-7.7195194680967916e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2739999268203974e+01,                   3275,                      2,                  0x400,-5.5077470362263625e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2749999267980456e+01,                   3276,                      2,                  0x400,+1.9515639104739080e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2759999267756939e+01,                   3277,                      2,                  0x400,-5.4643789493269423e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2769999267533422e+01,                   3278,                      2,                  0x400,+1.9949319973733282e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2779999267309904e+01,                   3279,                      2,                  0x400,-1.3010426069826053e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2789999267086387e+01,                   3280,                      2,                  0x400,+7.2858385991025898e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2799999266862869e+01,                   3281,                      2,                  0x400,+9.2807705964759180e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2809999266639352e+01,                   3282,                      2,                  0x400,-1.3053794156725473e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2819999266415834e+01,                   3283,                      2,                  0x400,-5.4643789493269423e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2829999266192317e+01,                   3284,                      2,                  0x400,+1.9949319973733282e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2839999265968800e+01,                   3285,                      2,                  0x400,+9.3675067702747583e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2849999265745282e+01,                   3286,                      2,                  0x400,-3.4694469519536142e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2859999265521765e+01,                   3287,                      2,                  0x400,-2.1684043449710089e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2869999265298247e+01,                   3288,                      2,                  0x400,+1.8648277366750676e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2879999265074730e+01,                   3289,                      2,                  0x400,-2.6020852139652106e-18,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2889999264851213e+01,                   3290,                      2,                  0x400,-1.2967057982926633e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2899999264627695e+01,                   3291,                      2,                  0x400,-8.6736173798840355e-19,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2909999264404178e+01,                   3292,                      2,                  0x400,+1.9949319973733282e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2919999264180660e+01,                   3293,                      2,                  0x400,+9.3675067702747583e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2929999263957143e+01,                   3294,                      2,                  0x400,+1.8214596497756474e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2939999263733625e+01,                   3295,                      2,                  0x400,-5.5944832100252029e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2949999263510108e+01,                   3296,                      2,                  0x400,+1.8648277366750676e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.1990408665951691e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2959999263286591e+01,                   3297,                      2,                  0x400,-5.5511151231257827e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.2434497875801753e-14,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
