                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,
+4.4099999014288187e+00,                    442,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-1.3270634591222574e-16,+0.0000000000000000e+00,                      3,                  0x400,-3.1485231088979049e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.4699894129298627e-04,+0.0000000000000000e+00,
+4.4199999012053013e+00,                    443,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.3505503099485736e-16,+0.0000000000000000e+00,                      3,                  0x400,-3.1051550219984847e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.4389107420574874e-04,+0.0000000000000000e+00,
+4.4299999009817839e+00,                    444,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-6.4184768611141862e-17,+0.0000000000000000e+00,                      3,                  0x400,-2.3592239273284576e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.4080886214505881e-04,+0.0000000000000000e+00,
+4.4399999007582664e+00,                    445,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-2.1163626406917047e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.8969882048812678e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.3775255249347538e-04,+0.0000000000000000e+00,
+4.4499999005347490e+00,                    446,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.3592239273284576e-16,+0.0000000000000000e+00,                      3,                  0x400,+3.5561831257524545e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.3472236352972686e-04,+0.0000000000000000e+00,
+4.4599999003112316e+00,                    447,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+8.4134088584875144e-17,+0.0000000000000000e+00,                      3,                  0x400,+2.8015784137025435e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.3171849898062646e-04,+0.0000000000000000e+00,
+4.4699999000877142e+00,                    448,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.3877787807814457e-17,+0.0000000000000000e+00,                      3,                  0x400,+8.6736173798840355e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.2874114802107215e-04,+0.0000000000000000e+00,
+4.4799998998641968e+00,                    449,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+8.3266726846886741e-17,+0.0000000000000000e+00,                      3,                  0x400,+3.3306690738754696e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.2579045617021620e-04,+0.0000000000000000e+00,
+4.4899998996406794e+00,                    450,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.3010426069826053e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.8735013540549517e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.2286656894721091e-04,+0.0000000000000000e+00,
+4.4999998994171619e+00,                    451,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.3071822230491534e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.5500435096859064e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.1996964642312378e-04,+0.0000000000000000e+00,
+4.5099998991936445e+00,                    452,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-2.1684043449710089e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.5153490401663703e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.1709976135753095e-04,+0.0000000000000000e+00,
+4.5199998989701271e+00,                    453,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-6.5052130349130266e-17,+0.0000000000000000e+00,                      3,                  0x400,+3.1832175784174410e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.1425703016575426e-04,+0.0000000000000000e+00,
+4.5299998987466097e+00,                    454,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+8.3266726846886741e-17,+0.0000000000000000e+00,                      3,                  0x400,-3.4954678040932663e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.1144151105545461e-04,+0.0000000000000000e+00,
+4.5399998985230923e+00,                    455,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-2.1337098754514727e-16,+0.0000000000000000e+00,                      3,                  0x400,-3.4434260998139621e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.0865330589003861e-04,+0.0000000000000000e+00,
+4.5499998982995749e+00,                    456,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+8.5868812060851951e-17,+0.0000000000000000e+00,                      3,                  0x400,-3.3913843955346579e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.0589242922142148e-04,+0.0000000000000000e+00,
+4.5599998980760574e+00,                    457,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-2.8102520310824275e-16,+0.0000000000000000e+00,                      3,                  0x400,-3.3393426912553537e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.0315892470534891e-04,+0.0000000000000000e+00,
+4.5699998978525400e+00,                    458,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.3765711620882257e-16,+0.0000000000000000e+00,                      3,                  0x400,-3.2873009869760494e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+2.0045282144565135e-04,+0.0000000000000000e+00,
+4.5799998976290226e+00,                    459,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.6479873021779667e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.9862583799934441e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.9777413399424404e-04,+0.0000000000000000e+00,
+4.5899998974055052e+00,                    460,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-6.1582683397176652e-17,+0.0000000000000000e+00,                      3,                  0x400,+2.6541269182445149e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.9512286235112697e-04,+0.0000000000000000e+00,
+4.5999998971819878e+00,                    461,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-2.0903417885520525e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.6107588313450947e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.9249897741246969e-04,+0.0000000000000000e+00,
+4.6099998969584703e+00,                    462,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.8684333514282798e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.8648277366750676e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.8990246462635696e-04,+0.0000000000000000e+00,
+4.6199998967349529e+00,                    463,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.8077180297690916e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.5413698923060224e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.8733329488895833e-04,+0.0000000000000000e+00,
+4.6299998965114355e+00,                    464,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-2.1770779623508929e-16,+0.0000000000000000e+00,                      3,                  0x400,+3.2005648131772091e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.8479140999261290e-04,+0.0000000000000000e+00,
+4.6399998962879181e+00,                    465,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-6.5919492087118670e-17,+0.0000000000000000e+00,                      3,                  0x400,+2.4459601011272980e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.8227675172965974e-04,+0.0000000000000000e+00,
+4.6499998960644007e+00,                    466,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+8.2399365108898337e-17,+0.0000000000000000e+00,                      3,                  0x400,+2.4112656316077619e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.7978927644435316e-04,+0.0000000000000000e+00,
+4.6599998958408833e+00,                    467,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.2985086056692694e-16,+0.0000000000000000e+00,                      3,                  0x400,-3.5475095083725705e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.7732891137711704e-04,+0.0000000000000000e+00,
+4.6699998956173658e+00,                    468,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-2.1770779623508929e-16,+0.0000000000000000e+00,                      3,                  0x400,-3.4954678040932663e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.7489554011262953e-04,+0.0000000000000000e+00,
+4.6799998953938484e+00,                    469,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+8.1532003370909933e-17,+0.0000000000000000e+00,                      3,                  0x400,-3.4434260998139621e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.7248911899514496e-04,+0.0000000000000000e+00,
+4.6899998951703310e+00,                    470,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.7730235602495554e-16,+0.0000000000000000e+00,                      3,                  0x400,-3.3913843955346579e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.7010951705742627e-04,+0.0000000000000000e+00,
+4.6999998949468136e+00,                    471,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+7.4593109467002705e-17,+0.0000000000000000e+00,                      3,                  0x400,-3.3393426912553537e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.6775663243606687e-04,+0.0000000000000000e+00,
+4.7099998947232962e+00,                    472,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-1.4398204850607499e-16,+0.0000000000000000e+00,                      3,                  0x400,+3.3393426912553537e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.6543037781957537e-04,+0.0000000000000000e+00,
+4.7199998944997787e+00,                    473,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.0270924655795284e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.5847379792054426e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.6313060768879950e-04,+0.0000000000000000e+00,
+4.7299998942762613e+00,                    474,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.2030988144905450e-16,+0.0000000000000000e+00,                      3,                  0x400,+8.4567769453869346e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.6085722018033266e-04,+0.0000000000000000e+00,
+4.7399998940527439e+00,                    475,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+6.8521577301083880e-17,+0.0000000000000000e+00,                      3,                  0x400,+3.1051550219984847e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.5861005522310734e-04,+0.0000000000000000e+00,
+4.7499998938292265e+00,                    476,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+6.7654215563095477e-17,+0.0000000000000000e+00,                      3,                  0x400,+2.3505503099485736e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.5638901095371693e-04,+0.0000000000000000e+00,
+4.7599998936057091e+00,                    477,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.3704315460216776e-16,+0.0000000000000000e+00,                      3,                  0x400,+8.9338259012805565e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.5419391274917871e-04,+0.0000000000000000e+00,
+4.7699998933821917e+00,                    478,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+6.5052130349130266e-17,+0.0000000000000000e+00,                      3,                  0x400,+2.1684043449710089e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.5202462964225560e-04,+0.0000000000000000e+00,
+4.7799998931586742e+00,                    479,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.8275992658421956e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.8362728832220796e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.4988101611379534e-04,+0.0000000000000000e+00,
+4.7899998929351568e+00,                    480,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-1.6566609195578508e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.7929047963226594e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.4776291209273040e-04,+0.0000000000000000e+00,
+4.7999998927116394e+00,                    481,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-8.5001450322863548e-17,+0.0000000000000000e+00,                      3,                  0x400,+2.0469737016526324e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.4567014295607805e-04,+0.0000000000000000e+00,
+4.8099998924881220e+00,                    482,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.4224732503009818e-16,+0.0000000000000000e+00,                      3,                  0x400,-9.8272084914086122e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.4360254863277078e-04,+0.0000000000000000e+00,
+4.8199998922646046e+00,                    483,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-8.5868812060851951e-17,+0.0000000000000000e+00,                      3,                  0x400,-3.7556763254897874e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.4155998360365629e-04,+0.0000000000000000e+00,
+4.8299998920410872e+00,                    484,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.1163626406917047e-16,+0.0000000000000000e+00,                      3,                  0x400,-3.6949610038305991e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.3954224414192140e-04,+0.0000000000000000e+00,
+4.8399998918175697e+00,                    485,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-1.5785983631388945e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.9923979960599922e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.3754915562458336e-04,+0.0000000000000000e+00,
+4.8499998915940523e+00,                    486,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.5908775952719907e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.2377932840100812e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.3558057253248990e-04,+0.0000000000000000e+00,
+4.8599998913705349e+00,                    487,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.0469737016526324e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.5005358067199381e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.3363627658691257e-04,+0.0000000000000000e+00,
+4.8699998911470175e+00,                    488,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-1.6479873021779667e-17,+0.0000000000000000e+00,                      3,                  0x400,+8.0924850154318051e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.3171609316486865e-04,+0.0000000000000000e+00,
+4.8799998909235001e+00,                    489,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.2909066017292616e-17,+0.0000000000000000e+00,                      3,                  0x400,+7.9623807547335446e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.2981984764337540e-04,+0.0000000000000000e+00,
+4.8899998906999826e+00,                    490,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.2041704279304213e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.9168694409543718e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.2794735084753484e-04,+0.0000000000000000e+00,
+4.8999998904764652e+00,                    491,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.1174342541315809e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.8821749714348357e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.2609838449861854e-04,+0.0000000000000000e+00,
+4.9099998902529478e+00,                    492,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.0306980803327406e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.8474805019152996e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.2427277397364378e-04,+0.0000000000000000e+00,
+4.9199998900294304e+00,                    493,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.2750217548429532e-16,+0.0000000000000000e+00,                      3,                  0x400,-4.1112946380650328e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.2247033009771258e-04,+0.0000000000000000e+00,
+4.9299998898059130e+00,                    494,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-1.7780915628762273e-16,+0.0000000000000000e+00,                      3,                  0x400,-4.0419056990259605e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.2069084186805412e-04,+0.0000000000000000e+00,
+4.9399998895823956e+00,                    495,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-9.7144514654701197e-17,+0.0000000000000000e+00,                      3,                  0x400,-4.6750797677574951e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.1893411283381283e-04,+0.0000000000000000e+00,
+4.9499998893588781e+00,                    496,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.0036056147532122e-16,+0.0000000000000000e+00,                      3,                  0x400,-3.8944542035679319e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.1719994654413313e-04,+0.0000000000000000e+00,
+4.9599998891353607e+00,                    497,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-9.8879238130678004e-17,+0.0000000000000000e+00,                      3,                  0x400,-4.5363018896793506e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.1548813927220181e-04,+0.0000000000000000e+00,
+4.9699998889118433e+00,                    498,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.9862583799934441e-16,+0.0000000000000000e+00,                      3,                  0x400,-3.0531133177191805e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.1379849456716329e-04,+0.0000000000000000e+00,
+4.9799998886883259e+00,                    499,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-3.0357660829594124e-17,+0.0000000000000000e+00,                      3,                  0x400,+1.5178830414797062e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.1213079415028915e-04,+0.0000000000000000e+00,
+4.9899998884648085e+00,                    500,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-1.7780915628762273e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.1944251971106610e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.1048484157072380e-04,+0.0000000000000000e+00,
+4.9999998882412910e+00,                    501,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.9862583799934441e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.1597307275911248e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.0886043310165405e-04,+0.0000000000000000e+00,
+5.0099998880177736e+00,                    502,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.6837533851373792e-17,+0.0000000000000000e+00,                      3,                  0x400,+8.0404433111525009e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.0725735774030909e-04,+0.0000000000000000e+00,
+5.0199998877942562e+00,                    503,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.5970172113385388e-17,+0.0000000000000000e+00,                      3,                  0x400,-3.2352592826967452e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.0567541903583333e-04,+0.0000000000000000e+00,
+5.0299998875707388e+00,                    504,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.5102810375396984e-17,+0.0000000000000000e+00,                      3,                  0x400,+7.9537071373536605e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.0411439870949835e-04,+0.0000000000000000e+00,
+5.0399998873472214e+00,                    505,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.1449174941446927e-16,+0.0000000000000000e+00,                      3,                  0x400,+1.9081958235744878e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.0257409303449094e-04,+0.0000000000000000e+00,
+5.0499998871237040e+00,                    506,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+4.2500725161431774e-17,+0.0000000000000000e+00,                      3,                  0x400,-3.3480163086352377e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+1.0105429828399792e-04,+0.0000000000000000e+00,
+5.0599998869001865e+00,                    507,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.8995222061946038e-16,+0.0000000000000000e+00,                      3,                  0x400,-4.6924270025172632e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+9.9554803455248475e-05,+0.0000000000000000e+00,
+5.0699998866766691e+00,                    508,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-2.5760643618255585e-16,+0.0000000000000000e+00,                      3,                  0x400,+2.7148422399037031e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+9.8075404821429402e-05,+0.0000000000000000e+00,
+5.0799998864531517e+00,                    509,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-1.0495077029659683e-16,+0.0000000000000000e+00,                      3,                  0x400,-9.8705765783080324e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+9.6615891379769892e-05,+0.0000000000000000e+00,
+5.0899998862296343e+00,                    510,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.2909066017292616e-17,+0.0000000000000000e+00,                      3,                  0x400,-3.7903707950093235e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+9.5176052127499133e-05,+0.0000000000000000e+00,
+5.0999998860061169e+00,                    511,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-3.3827107781547738e-17,+0.0000000000000000e+00,                      3,                  0x400,-3.7296554733501353e-16,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      5,                  0x400,+9.3755690613761544e-05,+0.0000000000000000e+00,
