                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,
+9.9999997764825821e-02,                     11,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.3776427755281020e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6593636246398091e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5749465031549335e-04,+0.0000000000000000e+00,
+1.0999999754130840e-01,                     12,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+1.7173762412170390e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6583668184466660e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5703480979427695e-04,+0.0000000000000000e+00,
+1.1999999731779099e-01,                     13,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.8102520310824275e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6572749882470816e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5653119711205363e-04,+0.0000000000000000e+00,
+1.2999999709427357e-01,                     14,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+9.8011876392689601e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.6560884250793606e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5598392868414521e-04,+0.0000000000000000e+00,
+1.3999999687075615e-01,                     15,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.5475095083725705e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6548071289435029e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5539306271821260e-04,+0.0000000000000000e+00,
+1.4999999664723873e-01,                     16,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+3.2005648131772091e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6534313908778131e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5475877383723855e-04,+0.0000000000000000e+00,
+1.5999999642372131e-01,                     17,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+6.2450045135165055e-17,+0.0000000000000000e+00,                      3,                  0x400,-1.6519617929589003e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5408117845654488e-04,+0.0000000000000000e+00,
+1.6999999620020390e-01,                     18,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.4546337185071820e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6503984807059169e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5336045119911432e-04,+0.0000000000000000e+00,
+1.7999999597668648e-01,                     19,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+2.0643209364124004e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6487417451571673e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5259676668792963e-04,+0.0000000000000000e+00,
+1.8999999575316906e-01,                     20,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+5.0306980803327406e-16,+0.0000000000000000e+00,                      3,                  0x400,-1.6469920228701085e-04,+0.0000000000000000e+00,                      4,                  0x400,-7.5179024133831263e-04,+0.0000000000000000e+00,
