                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,
+0.0000000000000000e+00,                      1,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      3,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,                      4,                  0x400,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.9999997764825821e-03,                      2,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-1.8385966541245580e-04,+0.0000000000000000e+00,                      3,                  0x400,-7.5790385017171502e-04,+0.0000000000000000e+00,                      4,                  0x400,-1.1610807268880308e-04,+0.0000000000000000e+00,
+1.9999999552965164e-02,                      3,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.4053473286330700e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.7058084271848202e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2750194077380002e-04,+0.0000000000000000e+00,
+2.9999999329447746e-02,                      4,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.4046080913394690e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.7055704742670059e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2745703356340528e-04,+0.0000000000000000e+00,
+3.9999999105930328e-02,                      5,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.4035586072131991e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.7052251864224672e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2739352900534868e-04,+0.0000000000000000e+00,
+4.9999998882412910e-02,                      6,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.4021982941776514e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.7047732621431351e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2731136889196932e-04,+0.0000000000000000e+00,
+5.9999998658895493e-02,                      7,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.4005277343094349e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.7042142357677221e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2721061143092811e-04,+0.0000000000000000e+00,
+6.9999998435378075e-02,                      8,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3985475096851587e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.7035485729575157e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2709125662222505e-04,+0.0000000000000000e+00,
+7.9999998211860657e-02,                      9,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3962576203048229e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.7027758080512285e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2695333356969059e-04,+0.0000000000000000e+00,
+8.9999997988343239e-02,                     10,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3936592303216457e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.7018966395407915e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2679687137715518e-04,+0.0000000000000000e+00,
+9.9999997764825821e-02,                     11,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3907517576590180e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.7009106017649174e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2662189914844930e-04,+0.0000000000000000e+00,
+1.0999999754130840e-01,                     12,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3875363664701581e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6998181603848934e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2642847509123385e-04,+0.0000000000000000e+00,
+1.1999999731779099e-01,                     13,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3840142209082842e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6986193154007196e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2621659920550883e-04,+0.0000000000000000e+00,
+1.2999999709427357e-01,                     14,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3801853209733963e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6973140668123960e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2598632969893515e-04,+0.0000000000000000e+00,
+1.3999999687075615e-01,                     15,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3760508308187127e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6959026474505663e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2573775388300419e-04,+0.0000000000000000e+00,
+1.4999999664723873e-01,                     16,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3716113325208426e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6943850573152304e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2547087175771594e-04,+0.0000000000000000e+00,
+1.5999999642372131e-01,                     17,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3668685723096132e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6927617620676756e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2518579973839223e-04,+0.0000000000000000e+00,
+1.6999999620020390e-01,                     18,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3618225501850247e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6910325288772583e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2488256692886353e-04,+0.0000000000000000e+00,
+1.7999999597668648e-01,                     19,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3564750123769045e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6891978234052658e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2456123153679073e-04,+0.0000000000000000e+00,
+1.8999999575316906e-01,                     20,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3508271230384707e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6872578784823418e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2422190997749567e-04,+0.0000000000000000e+00,
+1.9999999552965164e-01,                     21,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3448794642463326e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6852124612778425e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2386463135480881e-04,+0.0000000000000000e+00,
+2.0999999530613422e-01,                     22,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3386343643069267e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6830622702836990e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2348948298022151e-04,+0.0000000000000000e+00,
+2.1999999508261681e-01,                     23,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3320924052968621e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6808073054999113e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2309658126905560e-04,+0.0000000000000000e+00,
+2.2999999485909939e-01,                     24,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3252553334459662e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6784475669264793e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2268598442897201e-04,+0.0000000000000000e+00,
+2.3999999463558197e-01,                     25,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3181243129074574e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6759837530553341e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2225780887529254e-04,+0.0000000000000000e+00,
+2.4999999441206455e-01,                     26,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3107016719877720e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6734158638864756e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2181211281567812e-04,+0.0000000000000000e+00,
+2.5999999418854713e-01,                     27,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.3029879927635193e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6707441322505474e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2134904176928103e-04,+0.0000000000000000e+00,
+2.6999999396502972e-01,                     28,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,                      2,                  0x400,-5.2949861856177449e-04,+0.0000000000000000e+00,                      3,                  0x400,-3.6679687909781933e-03,+0.0000000000000000e+00,                      4,                  0x400,-3.2086868304759264e-04,+0.0000000000000000e+00,
