simFrame,playerId_0,lightMask_0,steering_0,playerId_1,lightMask_1,steering_1,playerId_2,lightMask_2,steering_2,playerId_3,lightMask_3,steering_3,playerId_4,lightMask_4,steering_4,playerId_5,lightMask_5,steering_5,playerId_6,lightMask_6,steering_6,playerId_7,lightMask_7,steering_7,playerId_8,lightMask_8,steering_8,playerId_9,lightMask_9,steering_9
15,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.2446640940133591e-16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
16,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+6.2016364266170854e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
17,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.0451708942760263e-16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
18,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,-8.6736173798840355e-18,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
19,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,-1.7780915628762273e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
20,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+6.2016364266170854e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
21,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,-1.0842021724855044e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
22,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+3.2092384305570931e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
23,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+5.5944832100252029e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
24,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+3.5128150388530344e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
25,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,-1.8214596497756474e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
26,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+4.4235448637408581e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
27,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+7.4159428598008503e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
28,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+7.4159428598008503e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
29,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+4.0766001685454967e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
30,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.2403272853234171e-16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
31,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+2.6888213877640510e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
32,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+5.8546917314217239e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
33,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+4.5970172113385388e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
34,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,-1.2576745200831851e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
35,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+5.9414279052205643e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
36,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+9.8445557261683803e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
37,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.0538445116559103e-16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
38,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+9.4542429440735987e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
39,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+2.3418766925686896e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
40,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+9.6710833785706996e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
41,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+9.8011876392689601e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
42,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+9.3241386833753381e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
43,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+6.9822619908066486e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
44,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.3444106938820255e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
45,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+3.5561831257524545e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
46,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+5.0740661672321608e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
47,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+3.4260788650541940e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
48,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.2143064331837650e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
49,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+6.7220534694101275e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
50,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.0191500421363742e-16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
51,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.0668549377257364e-16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
52,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+7.7628875549962117e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
53,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+4.3368086899420177e-18,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
54,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+8.6302492929846153e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
55,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.1058862159352145e-16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
56,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+8.9338259012805565e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
57,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+3.5561831257524545e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
58,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,-2.2985086056692694e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
59,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+2.1250362580715887e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
60,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+4.5970172113385388e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
61,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,-4.3368086899420177e-19,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
62,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+9.5843472047718592e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
63,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+3.9031278209478160e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
64,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+5.6812193838240432e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
65,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+5.8113236445223038e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
66,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+3.9031278209478160e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
67,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+9.6710833785706996e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
68,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+2.5587171270657905e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
69,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+3.2092384305570931e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
70,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+3.3827107781547738e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
71,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.1275702593849246e-16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
72,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+3.6862873864507151e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
73,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.1622647289044608e-16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
74,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+8.4134088584875144e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
75,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+7.2858385991025898e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
76,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.7347234759768071e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
77,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+7.8929918156944723e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
78,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+1.0755285551056204e-16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
79,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+8.9338259012805565e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
80,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+7.8496237287950521e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
81,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,-1.5612511283791264e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
82,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+4.6403852982379590e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
83,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+5.0306980803327406e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
84,-99.99,-99.99,-99.99,1.0,0.0,+0.0000000000000000e+00,2.0,0.0,+4.8572257327350599e-17,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
