simFrame,playerId.0,lightMask.0,steering.0,playerId.1,lightMask.1,steering.1,playerId.2,lightMask.2,steering.2,playerId.3,lightMask.3,steering.3,playerId.4,lightMask.4,steering.4,playerId.5,lightMask.5,steering.5,playerId.6,lightMask.6,steering.6,playerId.7,lightMask.7,steering.7,playerId.8,lightMask.8,steering.8,playerId.9,lightMask.9,steering.9
29,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00012160924961790442,3.0,0.0,7.002629718044773e-05,4.0,0.0,0.00011913596972590312,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
30,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00012141850311309099,3.0,0.0,6.986024527577683e-05,4.0,0.0,0.00011894496128661558,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
31,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00012122144107706843,3.0,0.0,6.96889401297085e-05,4.0,0.0,0.0001187476809718646,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
32,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00012101810716558246,3.0,0.0,6.95124181220308e-05,4.0,0.0,0.00011854417971335351,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
33,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00012080855231033638,3.0,0.0,6.933075928827748e-05,4.0,0.0,0.00011833449389087036,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
34,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00012059281289111824,3.0,0.0,6.914401456015186e-05,4.0,0.0,0.0001181186889880337,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
35,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00012037093983963132,3.0,0.0,6.895225669723004e-05,4.0,0.0,0.00011789680866058916,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
36,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00012014297681162134,3.0,0.0,6.875554390717299e-05,4.0,0.0,0.00011766890384024009,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
37,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.0001199089820147492,3.0,0.0,6.85539489495568e-05,4.0,0.0,0.00011743502545868977,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
38,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.0001196689991047606,3.0,0.0,6.834753730800003e-05,4.0,0.0,0.00011719523899955676,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
39,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011942308628931643,3.0,0.0,6.813638174207881e-05,4.0,0.0,0.00011694958811858668,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
40,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011917128722416236,3.0,0.0,6.792055501136929e-05,4.0,0.0,0.00011669813829939812,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
41,-99.99,-99.99,-99.99,1.0,0.0,0.0,2.0,0.0,0.00011891366739291699,3.0,0.0,6.770013715140523e-05,4.0,0.0,0.00011644094047369435,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
