simFrame,playerId_0,laneId_0,roadS_0,roadT_0,hdgRel_0,playerId_1,laneId_1,roadS_1,roadT_1,hdgRel_1,playerId_2,laneId_2,roadS_2,roadT_2,hdgRel_2,playerId_3,laneId_3,roadS_3,roadT_3,hdgRel_3,playerId_4,laneId_4,roadS_4,roadT_4,hdgRel_4,playerId_5,laneId_5,roadS_5,roadT_5,hdgRel_5,playerId_6,laneId_6,roadS_6,roadT_6,hdgRel_6,playerId_7,laneId_7,roadS_7,roadT_7,hdgRel_7,playerId_8,laneId_8,roadS_8,roadT_8,hdgRel_8,playerId_9,laneId_9,roadS_9,roadT_9,hdgRel_9
27,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032254028320312e+02,-5.1314382553100586e+00,-4.8266048543155193e-03,2.0,                     -2,+2.0003375244140625e+02,-5.1695637702941895e+00,-3.6297950427979231e-03,3.0,                     -1,+2.5003375244140625e+02,-1.6567338705062866e+00,-2.3530852049589157e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
28,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032254028320312e+02,-5.1314382553100586e+00,-4.8266076482832432e-03,2.0,                     -2,+2.0003640747070312e+02,-5.1695590019226074e+00,-3.6299237981438637e-03,3.0,                     -1,+2.5003640747070312e+02,-1.6567307710647583e+00,-2.3531108163297176e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
29,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032254028320312e+02,-5.1314382553100586e+00,-4.8266118392348289e-03,2.0,                     -2,+2.0003915405273438e+02,-5.1695537567138672e+00,-3.6300574429333210e-03,3.0,                     -1,+2.5003915405273438e+02,-1.6567275524139404e+00,-2.3531368933618069e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
30,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032255554199219e+02,-5.1314382553100586e+00,-4.8266183584928513e-03,2.0,                     -2,+2.0004200744628906e+02,-5.1695489883422852e+00,-3.6301957443356514e-03,3.0,                     -1,+2.5004200744628906e+02,-1.6567240953445435e+00,-2.3531641345471144e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
31,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032257080078125e+02,-5.1314377784729004e+00,-4.8266272060573101e-03,2.0,                     -2,+2.0004495239257812e+02,-5.1695432662963867e+00,-3.6303384695202112e-03,3.0,                     -1,+2.5004495239257812e+02,-1.6567206382751465e+00,-2.3531923070549965e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
32,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032258605957031e+02,-5.1314377784729004e+00,-4.8266383819282055e-03,2.0,                     -2,+2.0004800415039062e+02,-5.1695380210876465e+00,-3.6304858513176441e-03,3.0,                     -1,+2.5004800415039062e+02,-1.6567170619964600e+00,-2.3532214108854532e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
33,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032258605957031e+02,-5.1314377784729004e+00,-4.8266518861055374e-03,2.0,                     -2,+2.0005114746093750e+02,-5.1695322990417480e+00,-3.6306378897279501e-03,3.0,                     -1,+2.5005114746093750e+02,-1.6567133665084839e+00,-2.3532512132078409e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
34,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032260131835938e+02,-5.1314377784729004e+00,-4.8266672529280186e-03,2.0,                     -2,+2.0005439758300781e+02,-5.1695261001586914e+00,-3.6307945847511292e-03,3.0,                     -1,+2.5005439758300781e+02,-1.6567095518112183e+00,-2.3532819468528032e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
35,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032261657714844e+02,-5.1314377784729004e+00,-4.8266863450407982e-03,2.0,                     -2,+2.0005775451660156e+02,-5.1695203781127930e+00,-3.6309557035565376e-03,3.0,                     -1,+2.5005775451660156e+02,-1.6567056179046631e+00,-2.3533136118203402e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
36,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032263183593750e+02,-5.1314377784729004e+00,-4.8267091624438763e-03,2.0,                     -2,+2.0006120300292969e+02,-5.1695137023925781e+00,-3.6311214789748192e-03,3.0,                     -1,+2.5006120300292969e+02,-1.6567015647888184e+00,-2.3533462081104517e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
37,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032264709472656e+02,-5.1314377784729004e+00,-4.8267380334436893e-03,2.0,                     -2,+2.0006474304199219e+02,-5.1695075035095215e+00,-3.6312916781753302e-03,3.0,                     -1,+2.5006474304199219e+02,-1.6566973924636841e+00,-2.3533797357231379e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
38,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032267761230469e+02,-5.1314373016357422e+00,-4.8267710953950882e-03,2.0,                     -2,+2.0006840515136719e+02,-5.1695008277893066e+00,-3.6314663011580706e-03,3.0,                     -1,+2.5006840515136719e+02,-1.6566931009292603e+00,-2.3534141946583986e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
39,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032272338867188e+02,-5.1314373016357422e+00,-4.8268102109432220e-03,2.0,                     -2,+2.0007214355468750e+02,-5.1694941520690918e+00,-3.6316455807536840e-03,3.0,                     -1,+2.5007214355468750e+02,-1.6566886901855469e+00,-2.3534495849162340e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
40,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032276916503906e+02,-5.1314368247985840e+00,-4.8268539831042290e-03,2.0,                     -2,+2.0007600402832031e+02,-5.1694869995117188e+00,-3.6318292841315269e-03,3.0,                     -1,+2.5007600402832031e+02,-1.6566841602325439e+00,-2.3534856736660004e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
41,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032284545898438e+02,-5.1314363479614258e+00,-4.8269038088619709e-03,2.0,                     -2,+2.0007995605468750e+02,-5.1694798469543457e+00,-3.6320174112915993e-03,3.0,                     -1,+2.5007995605468750e+02,-1.6566795110702515e+00,-2.3535224609076977e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
42,-99.99,-99.99,-99.99,-99.99,-99.99,1.0,                     -2,+1.3032292175292969e+02,-5.1314363479614258e+00,-4.8269573599100113e-03,2.0,                     -2,+2.0008399963378906e+02,-5.1694726943969727e+00,-3.6322099622339010e-03,3.0,                     -1,+2.5008399963378906e+02,-1.6566747426986694e+00,-2.3535604123026133e-03,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
