                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,               playerId,              lightMask,               steering,    steeringWheelTorque,
+3.0999999307096004e-01,                     32,                      2,                  0x400,+9.2230169684626162e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.7243550246348605e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.1999999284744263e-01,                     33,                      2,                  0x400,+9.2068818048574030e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.7212920283782296e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.2999999262392521e-01,                     34,                      2,                  0x400,+9.1902722488157451e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.7181389921461232e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.3999999240040779e-01,                     35,                      2,                  0x400,+9.1731941211037338e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.7148970073321834e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.4999999217689037e-01,                     36,                      2,                  0x400,+9.1556496045086533e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.7115666196332313e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.5999999195337296e-01,                     37,                      2,                  0x400,+9.1376437922008336e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.7081483747460879e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.6999999172985554e-01,                     38,                      2,                  0x400,+9.1191803221590817e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.7046435459633358e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.7999999150633812e-01,                     39,                      2,                  0x400,+9.1002635599579662e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.7010524970828556e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.8999999128282070e-01,                     40,                      2,                  0x400,+9.0808978711720556e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6973761375993490e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+3.9999999105930328e-01,                     41,                      2,                  0x400,+9.0610876213759184e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6936155589064583e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.0999999083578587e-01,                     42,                      2,                  0x400,+9.0408364485483617e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6897713067010045e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.1999999061226845e-01,                     43,                      2,                  0x400,+9.0201501734554768e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6858442904776894e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.2999999038875103e-01,                     44,                      2,                  0x400,+8.9990331616718322e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6818356016301550e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.3999999016523361e-01,                     45,                      2,                  0x400,+8.9774897787719965e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6777459677541628e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.4999998994171619e-01,                     46,                      2,                  0x400,+8.9555243903305382e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6735762983444147e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.5999998971819878e-01,                     47,                      2,                  0x400,+8.9331435447093099e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6693276847945526e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.6999998949468136e-01,                     48,                      2,                  0x400,+8.9103508798871189e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6650008547003381e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.7999998927116394e-01,                     49,                      2,                  0x400,+8.8871522166300565e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6605970813543536e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.8999998904764652e-01,                     50,                      2,                  0x400,+8.8635519205126911e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6561169104534201e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+4.9999998882412910e-01,                     51,                      2,                  0x400,+8.8395565398968756e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6515617971890606e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.0999998860061169e-01,                     52,                      2,                  0x400,+8.8151704403571784e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6469326510559767e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.1999998837709427e-01,                     53,                      2,                  0x400,+8.7904001702554524e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6422303815488704e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.2999998815357685e-01,                     54,                      2,                  0x400,+8.7652493675705045e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6374558981624432e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.3999998793005943e-01,                     55,                      2,                  0x400,+8.7397253082599491e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6326106560882181e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.4999998770654202e-01,                     56,                      2,                  0x400,+8.7138330854941159e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6276953829219565e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.5999998748302460e-01,                     57,                      2,                  0x400,+8.6875785200390965e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6227115338551812e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.6999998725950718e-01,                     58,                      2,                  0x400,+8.6609674326609820e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6176596545847133e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.7999998703598976e-01,                     59,                      2,                  0x400,+8.6340049165301025e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6125413822010159e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.8999998681247234e-01,                     60,                      2,                  0x400,+8.6066982476040721e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6073576261987910e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+5.9999998658895493e-01,                     61,                      2,                  0x400,+8.5790525190532207e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.6021094779716805e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.0999998636543751e-01,                     62,                      2,                  0x400,+8.5510735516436398e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5967982108122669e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.1999998614192009e-01,                     63,                      2,                  0x400,+8.5227686213329434e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5914249161141925e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.2999998591840267e-01,                     64,                      2,                  0x400,+8.4941428212914616e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5859906852710992e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.3999998569488525e-01,                     65,                      2,                  0x400,+8.4652026998810470e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5804969734745100e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.4999998547136784e-01,                     66,                      2,                  0x400,+8.4359548054635525e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5749445083201863e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.5999998524785042e-01,                     67,                      2,                  0x400,+8.4064049588050693e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5693349268985912e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.6999998502433300e-01,                     68,                      2,                  0x400,+8.3765597082674503e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5636691387044266e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.7999998480081558e-01,                     69,                      2,                  0x400,+8.3464256022125483e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5579485989292152e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.8999998457729816e-01,                     70,                      2,                  0x400,+8.3160091890022159e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5521743989665993e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+6.9999998435378075e-01,                     71,                      2,                  0x400,+8.2853170169983059e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5463478121091612e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.0999998413026333e-01,                     72,                      2,                  0x400,+8.2543549069669098e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5404699297505431e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.1999998390674591e-01,                     73,                      2,                  0x400,+8.2231301348656416e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5345422070822679e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.2999998368322849e-01,                     74,                      2,                  0x400,+8.1916492490563542e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5285657354979776e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.3999998345971107e-01,                     75,                      2,                  0x400,+8.1599187979009002e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5225419701891951e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.4999998323619366e-01,                     76,                      2,                  0x400,+8.1279453297611326e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5164719116000924e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.5999998301267624e-01,                     77,                      2,                  0x400,+8.0957353929989040e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5103570149221923e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.6999998278915882e-01,                     78,                      2,                  0x400,+8.0632962635718286e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.5041985534480773e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.7999998256564140e-01,                     79,                      2,                  0x400,+8.0306344898417592e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4979977095208596e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.8999998234212399e-01,                     80,                      2,                  0x400,+7.9977566201705486e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4917558473825920e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+7.9999998211860657e-01,                     81,                      2,                  0x400,+7.9646699305158108e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4854741493763868e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.0999998189508915e-01,                     82,                      2,                  0x400,+7.9313802416436374e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4791540706937667e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.1999998167157173e-01,                     83,                      2,                  0x400,+7.8978955571074039e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4727967027283739e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.2999998144805431e-01,                     84,                      2,                  0x400,+7.8642216976732016e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4664035006717313e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.3999998122453690e-01,                     85,                      2,                  0x400,+7.8303659392986447e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4599756468669511e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.4999998100101948e-01,                     86,                      2,                  0x400,+7.7963355579413474e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4535145055560861e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.5999998077750206e-01,                     87,                      2,                  0x400,+7.7621371019631624e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4470213500317186e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.6999998055398464e-01,                     88,                      2,                  0x400,+7.7277771197259426e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4404975445359014e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.7999998033046722e-01,                     89,                      2,                  0x400,+7.6932628871873021e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4339442714117467e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.8999998010694981e-01,                     90,                      2,                  0x400,+7.6586009527090937e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4273628949013073e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+8.9999997988343239e-01,                     91,                      2,                  0x400,+7.6237978646531701e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4207546882971656e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.0999997965991497e-01,                     92,                      2,                  0x400,+7.5888616265729070e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4141209248919040e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.1999997943639755e-01,                     93,                      2,                  0x400,+7.5537980592343956e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4074629689275753e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.2999997921288013e-01,                     94,                      2,                  0x400,+7.5186144385952502e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.4007820936967619e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.3999997898936272e-01,                     95,                      2,                  0x400,+7.4833173130173236e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3940795724920463e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.4999997876584530e-01,                     96,                      2,                  0x400,+7.4479146860539913e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3873566786060110e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.5999997854232788e-01,                     97,                      2,                  0x400,+7.4124116508755833e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3806147762807086e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.6999997831881046e-01,                     98,                      2,                  0x400,+7.3768154834397137e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3738550478592515e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.7999997809529305e-01,                     99,                      2,                  0x400,+7.3411334597039968e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3670788575836923e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.8999997787177563e-01,                    100,                      2,                  0x400,+7.3053721280302852e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3602873877971433e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+9.9999997764825821e-01,                    101,                      2,                  0x400,+7.2695387643761933e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3534819117921870e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0099999774247408e+00,                    102,                      2,                  0x400,+7.2336391895078123e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3466637938108761e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0199999772012234e+00,                    103,                      2,                  0x400,+7.1976799517869949e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3398342161963228e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0299999769777060e+00,                    104,                      2,                  0x400,+7.1616683271713555e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3329944522411097e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0399999767541885e+00,                    105,                      2,                  0x400,+7.1256108640227467e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3261457752378192e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0499999765306711e+00,                    106,                      2,                  0x400,+7.0895141107030213e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3192894584790338e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0599999763071537e+00,                    107,                      2,                  0x400,+7.0533846155740321e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3124265933583956e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0699999760836363e+00,                    108,                      2,                  0x400,+7.0172289269976318e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.3055585441179574e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0799999758601189e+00,                    109,                      2,                  0x400,+6.9810535933356732e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.2986864931008313e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0899999756366014e+00,                    110,                      2,                  0x400,+6.9448651629500091e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.2918116226501297e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
+1.0999999754130840e+00,                    111,                      2,                  0x400,+6.9086694566067308e-05,+0.0000000000000000e+00,                      3,                  0x400,+1.2849352060584351e-05,+0.0000000000000000e+00,                      1,                      0,+0.0000000000000000e+00,+0.0000000000000000e+00,
